 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
246729.731014635,6.658013,10.97042,156.9778,270.3738,64.59147,117.9298,89.938,53.27274,6.102876,55.8095,114.2481,0.7778637,38.19127,336.8019,76.33323,0.934203,32.63747,242.5385,9.649674,59.37099
246729.93093702,40.62352,10.16995,148.1459,254.0558,60.30185,107.669,84.19842,49.16586,5.665287,52.65686,106.5316,0.701202,34.79235,378.6316,109.0509,0.8339806,29.29943,254.8362,9.011306,54.66558
246730.130859404,35.92067,24.41192,182.7221,238.7227,67.01752,127.7916,82.62767,53.15047,5.259074,49.68231,137.9706,0.6320957,31.69593,385.8312,96.93976,0.7445102,38.92948,256.6961,8.415169,50.33309
246730.330781789,41.50151,39.64837,183.8635,224.3149,62.56679,116.6727,75.75633,165.7498,4.881988,46.87579,131.4647,0.5698,28.87507,398.2174,86.1737,0.6646383,34.94792,239.4824,7.858468,46.34397
246730.530704174,36.69702,58.97733,189.7769,210.7768,60.48441,125.7125,69.45641,160.4633,4.531939,44.22781,121.8995,0.5136439,26.30527,359.9676,76.60331,0.5933352,31.37358,223.423,7.338595,42.671
246730.730626559,32.44872,64.22368,179.0996,198.0557,56.46755,114.7745,63.6804,181.7257,4.206989,41.72942,111.3364,0.4630221,27.02962,325.3918,68.0958,0.5296814,28.16481,208.4406,6.853115,39.28913
246730.930548944,113.4319,59.53758,203.5272,215.0765,52.71745,128.7037,58.38472,180.5927,3.90534,39.37215,101.6886,0.4173894,24.62406,294.137,60.53314,0.4728566,31.05542,218.0038,6.399751,36.1753
246731.130471328,100.3002,55.19339,192.0763,202.0959,55.47374,136.9024,53.52943,166.6705,3.625319,37.14804,95.73415,0.3762539,22.43258,265.8844,53.81037,0.422128,27.87919,203.3847,5.976379,33.30824
246731.330393713,88.68879,51.16619,188.9301,208.1797,51.78965,134.9285,49.07791,153.8216,3.365376,35.04958,87.43839,0.3391726,20.43614,240.3455,47.83424,0.3768416,31.23326,193.8125,5.581016,30.66842
246731.530316098,78.42158,47.43283,180.3441,235.3343,48.35022,184.9397,44.99657,141.9633,3.124071,33.06965,79.8615,0.3057457,18.61738,217.2596,47.94407,0.3364136,52.80044,180.8157,5.211807,49.93965
246731.730238483,69.34297,60.23642,170.1975,226.8953,45.1392,189.1847,41.25465,131.0191,2.900069,31.20157,72.94117,0.2756132,16.96048,196.3913,42.61943,0.3003228,49.03807,187.3902,4.867023,45.98171
246731.930160868,61.31536,55.84125,160.6218,213.2013,42.14144,172.7241,37.8239,120.9187,2.692128,29.43902,66.62051,0.2484504,15.45105,177.5274,37.88615,0.2681038,44.02264,174.8241,4.545048,49.12846
246732.130083253,85.68857,51.76677,151.5848,210.0743,39.34277,157.6957,34.67846,111.5969,2.499097,27.77603,60.84757,0.2239646,14.07595,160.4754,33.67854,0.2393413,39.52018,163.1006,4.244373,45.23481
246732.330005637,75.76868,50.24928,153.8725,214.5025,66.00947,146.6796,31.79458,126.1476,2.319906,26.20698,55.57488,0.2018919,12.82323,145.0613,29.93823,0.2136645,35.4782,152.1633,3.963589,41.64975
246732.529928022,81.30137,46.58282,145.2152,244.1151,61.62568,133.9173,29.15054,116.4227,2.153564,24.72656,50.75909,0.1819947,26.09264,131.1278,26.61331,0.1907423,31.84963,145.4267,3.70138,38.34882
246732.729850407,141.0103,43.18389,153.8092,229.3819,59.42809,134.1048,26.72637,107.4475,1.999149,23.32978,46.3606,0.1640583,23.77046,118.5326,58.86586,0.1702793,28.59217,135.6746,3.456517,35.30951
246732.929772792,124.686,40.03296,145.1555,215.5379,55.48138,122.4366,24.5038,99.16422,1.855806,22.0119,42.34327,0.1478897,21.65495,107.1473,52.32826,0.1520115,25.66788,145.5287,3.227853,40.72964
246733.129695177,110.2515,37.11194,151.1509,202.5294,71.73074,124.4282,32.56298,91.51949,1.722741,20.76846,38.67405,0.1333146,19.72772,96.85548,46.51672,0.1357035,23.04266,135.7697,3.014316,57.68407
246733.329617562,119.0981,34.40405,153.622,190.3061,92.07119,139.4052,29.85503,84.46412,1.599217,19.59526,35.32278,0.1201759,26.19,87.55226,44.46066,0.1211451,20.68595,139.5919,2.814906,53.11235
246733.529539946,105.3105,31.89375,144.9789,178.8205,85.9566,127.2758,27.37228,77.95265,1.48455,49.45741,32.26192,0.108332,23.85916,79.14263,39.5229,0.1081485,18.57027,130.2311,2.628688,48.90297
246733.729462331,93.11906,29.56661,153.0323,168.028,80.2481,141.2337,25.09599,127.3825,1.378104,46.66359,29.46629,0.09765547,21.73576,71.54077,35.13351,0.09654623,17.97436,133.7891,2.454788,45.02719
246733.929384716,82.33897,69.3829,144.4223,157.887,74.9187,136.4403,23.009,126.8926,1.279291,64.60384,26.91291,0.08803112,19.80133,64.66909,46.33166,0.08618863,19.73286,148.5295,2.292393,41.45858
246734.129307101,72.80685,64.32034,136.2968,148.3579,69.94324,124.5689,21.09557,117.1102,1.187564,85.77098,24.5808,0.07935529,18.03907,58.45745,45.65586,0.07694222,17.71466,154.9833,2.140741,38.1728
246734.329229486,64.37824,59.62719,150.4513,139.404,65.2982,138.6583,19.34126,108.082,1.102413,80.92584,22.45077,0.0715345,16.43364,52.84246,40.58535,0.06868777,15.90287,149.7129,1.999121,68.05714
246734.529151871,56.92538,55.27647,141.9865,155.3463,63.01644,209.4326,17.73283,99.74983,1.023368,76.3544,20.50532,0.06448448,14.97109,47.7668,36.07797,0.06131887,14.27639,139.6733,1.866871,62.66331
246734.729074255,50.33532,51.2432,133.998,159.687,62.71368,212.7076,16.25816,92.05997,0.9499901,72.04119,18.72845,0.05812927,24.0816,43.17867,32.07118,0.05474051,12.81625,142.8328,1.743369,57.69697
246734.92899664,44.50816,47.50422,150.765,161.853,58.54877,194.2003,14.90613,84.96292,0.8818738,88.93018,17.10555,0.05240039,46.7311,39.03125,28.50938,0.04886789,11.50546,133.2546,1.628037,56.36808
