 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
248537.324242,0.3653612,1.490116e-07,175.8804,231.4471,26.29967,48.79185,29.01333,358.2682,101.4691,54.28714,45.50275,120.5075,135.0017,48.87618,144.3301,157.6516,158.9973,2.172427,21.71683,47.26883
248537.524164,0.3210032,1.192093e-07,163.5626,281.2983,24.46159,46.13567,26.55026,330.0103,94.52258,48.52166,40.96585,114.9036,124.3195,44.81386,162.1969,142.1203,141.05,2.016378,20.37484,42.18451
248537.724086,0.2820307,1.192093e-07,152.1075,258.9684,22.75197,43.6241,24.29629,303.9811,88.05159,47.57502,61.73056,103.0829,114.4826,41.08918,257.7082,128.1191,125.1285,1.871538,19.11577,37.64707
248537.924008,0.2477898,8.940697e-08,141.4547,238.4111,21.16183,41.24925,22.23367,302.8803,82.0236,132.7886,55.57565,92.47821,105.4241,37.67407,339.287,176.0454,111.0042,1.737103,17.93451,33.59769
248538.12393,0.217706,8.940697e-08,154.4083,298.498,19.68283,39.00368,41.08539,285.1562,76.40828,120.7137,50.03442,82.96449,97.08232,34.54281,303.6166,202.9339,98.47423,1.612324,16.82624,29.98386
248538.323852,0.1912746,8.940697e-08,143.5943,274.8028,18.3072,36.88036,37.59747,286.58,71.17739,127.0322,68.60065,74.4295,116.208,31.6718,271.6964,278.5175,87.35862,1.496508,15.78646,26.75874
248538.523774,0.1680522,8.940697e-08,149.9177,252.9885,17.02771,34.87263,34.40566,263.9763,80.20379,123.3556,61.76075,66.77254,110.9156,29.03941,243.1321,432.2569,77.49773,1.389011,14.81094,23.88053
248538.723696,0.1476493,5.960464e-08,201.0372,232.9059,15.83764,32.9742,40.84801,346.8808,74.71306,110.2548,97.44836,59.90329,102.1393,26.62582,217.5708,437.2806,68.74992,1.289236,13.89569,21.31189
248538.923618,0.1297234,4.470348e-08,186.9576,235.3376,20.31318,31.17912,37.38025,319.521,69.59822,98.54536,87.73217,53.74072,94.05748,24.41282,194.6969,394.2011,60.98954,1.196628,13.037,19.01955
248539.12354,0.1139739,4.470348e-08,173.864,216.6561,25.24484,29.48176,72.3401,319.998,64.83354,88.0795,78.98474,48.21213,86.61509,60.18222,174.2278,355.3658,54.10514,1.110672,12.23138,16.97377
