 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
165982.160902,71.33869,44.36055,144.828,651.1389,24.21682,214.442,67.23862,367.6931,139.9018,70.41874,125.6482,269.0683,17.78664,310.3435,230.7379,249.3659,82.22177,75.22022,445.9384,150.2986
165982.360824,64.6384,41.69115,142.3289,645.7675,21.69437,223.3859,63.38933,581.3438,130.76,74.45642,116.0022,265.4339,16.44208,291.1867,257.3685,221.7447,73.58086,71.06387,442.2679,140.7111
165982.560746,58.56741,39.18239,149.7735,645.0623,19.43466,229.4322,59.7604,750.679,122.2155,75.94032,120.2673,247.506,15.19916,294.3075,281.0059,197.183,65.84805,67.13718,464.7525,131.4208
165982.760668,53.06662,36.82459,138.6051,612.0422,17.41033,229.4211,56.33923,716.7432,122.2377,77.72614,121.0825,230.7891,14.0502,273.9607,265.095,175.3419,68.17537,63.42747,453.9266,186.5138
165982.96059,64.50958,34.60867,125.1856,576.1597,58.06761,245.2039,53.11391,669.7199,128.0995,67.59693,111.7871,215.2012,12.9881,310.8451,306.4332,164.5842,80.5745,66.38869,446.5826,195.2596
165983.160512,58.4507,32.52609,113.0653,562.4521,52.01923,251.3693,50.07323,649.8221,127.0534,58.78775,103.2052,200.6661,12.00628,326.4726,313.3911,146.354,75.3008,70.90183,467.295,219.3844
165983.360434,72.15488,30.56884,102.1185,542.1949,46.60086,234.0402,47.20663,620.6903,124.9976,51.12658,95.28216,187.1128,11.09868,315.7346,295.6465,130.143,69.6411,66.9841,445.8195,196.2478
165983.560356,65.37792,74.01327,92.23149,521.4703,41.74686,232.9897,44.50414,655.6167,116.8297,44.4638,87.96737,174.4749,10.25969,293.9065,337.4638,121.7767,62.32232,63.28284,468.8865,203.8746
165983.760278,59.23747,88.29318,101.8229,499.4533,37.39847,252.5737,41.95636,612.6037,120.4651,39.543,93.26163,182.0485,9.48412,273.5874,382.5425,110.728,117.2722,59.7861,448.5009,230.0107
165983.9602,53.67375,86.8539,91.96458,470.1716,33.50301,260.7159,39.55444,572.4127,112.5933,40.40792,86.10196,173.5924,9.015268,254.673,360.8825,98.46314,104.9478,56.48257,503.3309,209.1243
165984.160122,48.63259,81.62747,83.06069,455.9439,30.01331,266.5302,37.29002,534.8585,105.236,35.14199,84.73339,190.0889,12.3404,240.8733,340.449,95.71368,93.91852,53.36159,473.8638,187.0697
165984.360044,44.0649,76.71554,75.01888,450.6008,26.88709,264.2468,35.15524,499.7681,98.35934,41.07397,78.22843,177.25,11.40754,228.2719,321.1724,93.51195,102.2724,50.41305,490.2428,230.7052
165984.559966,39.92622,72.09918,74.60248,424.1832,24.08651,246.0299,33.14266,466.9798,91.93209,62.19204,72.22285,165.2782,34.39151,212.4904,302.9872,90.09338,96.28172,49.94639,515.1973,244.3524
165984.759888,45.42242,67.76061,93.65327,399.3144,21.57763,229.0688,31.2453,436.3427,85.92482,54.08722,66.67832,154.1151,31.79172,201.8148,285.8318,104.113,86.16321,47.18657,485.0356,252.8114
165984.95981,71.28713,63.68312,106.3244,375.9035,19.33008,213.2771,29.45657,407.7156,111.8836,47.03861,61.55944,143.7059,86.62656,187.8625,269.6477,111.0413,105.9007,44.57924,456.6396,272.5974
165985.159732,90.38463,83.8253,148.5089,389.3535,17.31664,198.574,27.77023,380.9667,104.5726,40.90858,144.8368,133.9997,84.26379,192.3467,254.3799,104.3485,132.6447,46.6277,429.906,285.4389
165985.359654,81.89549,78.78111,159.3511,380.9467,15.51293,184.8845,26.18044,355.9726,97.73933,35.5774,175.0829,147.9699,91.50403,207.3651,239.9767,92.79032,132.3004,44.05126,431.2728,280.1288
165985.559576,74.20368,74.04046,143.9229,363.274,13.89708,207.3426,24.68166,332.6184,91.35258,30.94098,161.6419,149.5938,91.37778,193.0291,226.3889,100.0174,118.3966,41.61717,450.0133,278.0375
165985.759498,67.2343,69.58508,129.9885,347.0322,12.44955,256.7434,23.26868,310.7963,92.78959,26.90878,149.2327,236.0604,116.0026,179.6841,260.5747,88.93896,116.6244,39.31758,451.3028,316.5977
165985.95942,64.53699,65.39779,117.4032,392.7738,11.15279,297.4677,21.93659,290.4059,144.8899,23.40204,176.3378,251.621,415.6741,167.2617,297.5952,82.90108,151.8709,122.6812,502.8853,283.2087
165986.159342,58.47553,62.62077,106.0364,706.7516,60.73743,321.5142,23.70118,271.3533,135.4221,20.35231,214.3034,234.6261,431.9963,155.6982,280.745,73.71849,152.141,115.9024,493.4091,253.341
165986.359264,52.98338,91.35596,95.77009,1002.069,87.88436,355.8466,22.34433,253.5507,138.7552,17.70001,238.539,218.779,399.3401,160.3221,277.3663,65.55302,179.6619,109.4981,499.3622,233.3268
165986.559186,48.00705,85.85861,112.1338,959.0048,78.73024,331.3149,30.64948,236.916,129.6882,15.39336,220.2264,204.0023,369.1525,264.8506,304.4362,58.292,160.7808,103.4477,482.7296,229.4367
