 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
260246.194058,42.83392,44.19313,202.5253,74.39995,181.9019,36.97316,67.812,111.6521,19.66897,203.1489,188.5982,89.06667,128.8839,325.8445,189.5336,277.2708,1.788139e-07,184.1593,151.3379,30.35591
260246.39398,37.84744,40.42413,188.2478,69.88459,170.8745,40.98428,61.89494,101.1091,18.40505,190.758,178.1866,81.3722,119.1376,301.6983,170.1141,253.3427,1.192093e-07,181.5214,152.8339,29.2311
260246.593902,38.78842,36.97657,174.9768,61.02501,160.5156,37.40442,56.49419,91.56165,17.22235,179.1228,191.1091,74.34246,120.8537,311.1245,173.3346,231.4796,1.192093e-07,185.941,146.1807,27.1845
260246.793824,55.12751,33.82302,162.6414,53.28859,150.7846,34.13726,55.90133,109.132,16.11565,168.1973,180.5588,78.38954,121.0351,288.0692,155.5749,211.5032,1.192093e-07,189.1933,144.6127,36.31364
260246.993746,48.70988,31.6909,151.1756,54.52091,142.8943,31.15547,51.02356,117.6491,15.08006,157.9382,170.591,75.87655,118.1216,266.7224,139.6348,193.2508,1.490116e-07,177.4865,136.7908,33.77116
260247.193668,43.03935,50.90137,140.5181,50.77197,134.2316,28.43413,46.57141,106.5398,14.11103,177.4748,161.1735,104.0598,109.1892,246.9574,125.328,176.5735,1.490116e-07,166.5042,129.3919,31.40668
260247.39359,38.02895,61.15277,130.6119,46.8085,126.0941,25.95049,48.91282,103.9942,13.20426,166.6498,165.3841,95.07007,100.9322,228.6571,112.487,161.3355,1.490116e-07,157.0436,134.5691,49.01294
260247.593512,42.17617,55.93737,133.1499,40.87437,118.4499,23.68379,44.64484,96.28144,12.35576,156.4851,156.254,86.85697,100.1108,211.7129,100.9617,147.4124,1.490116e-07,147.3261,127.2905,45.58133
260247.793434,38.91436,51.16676,138.7979,47.71141,120.5371,33.64371,40.74928,96.11564,11.56178,171.4537,155.6544,103.8022,92.54037,196.0243,90.61721,134.6909,1.490116e-07,148.5012,120.4055,42.38997
260247.993356,34.38417,46.80301,129.013,41.66282,128.5679,30.70503,37.19363,136.67,10.81883,160.996,147.0614,114.9436,125.5089,181.4983,128.2785,203.266,1.192093e-07,150.3975,113.8929,39.42206
260248.193278,88.50842,82.39975,119.9179,45.81801,146.0559,28.02304,33.94823,206.3347,10.12362,151.1761,153.3151,105.0137,171.8577,168.0487,115.1352,330.1564,1.192093e-07,177.3449,109.1698,46.50191
260248.3932,79.54296,75.37231,131.9547,137.6419,141.5169,25.5753,31.08556,233.2807,9.473077,208.9877,144.8512,112.7893,224.4612,155.5957,136.7964,301.6644,8.940697e-08,169.7897,103.265,61.12261
260248.593122,70.28303,68.94419,146.8794,133.9014,144.5499,41.24086,28.37313,239.7639,8.864342,204.7271,136.8547,103.0455,224.1896,144.0656,152.4978,275.6312,8.940697e-08,159.2836,97.67947,56.84314
260248.793044,62.10108,66.91627,136.5247,116.9261,141.4723,37.63859,46.32346,217.1236,8.294724,210.9668,153.2436,94.14338,207.2363,133.3899,157.7581,251.8446,8.940697e-08,174.2609,92.39611,71.53962
260248.992966,54.87162,61.20932,126.9001,103.6073,138.1229,34.35097,42.28143,199.0795,7.761708,198.099,144.7837,88.16185,191.5649,159.0982,165.3665,230.1107,8.940697e-08,163.4781,87.39851,66.53081
260249.192888,48.48378,55.98909,134.9404,90.47253,129.7495,31.35051,38.59208,190.1391,7.262945,186.0161,136.7909,98.62194,177.1115,147.3085,148.4232,210.2525,8.940697e-08,156.9222,82.67123,61.87268
260249.39281,42.83958,51.21408,125.4275,79.00292,121.8837,28.61214,35.22466,172.1848,6.796231,174.6702,129.2393,105.7725,163.7182,136.3925,133.2159,192.108,8.940697e-08,147.2123,78.19965,62.30729
