Time (s), Cell Name, Value
166494.76091, C50, 313.8022
166548.73985, C50, 356.9854
166594.921832, C50, 338.2224
166622.311146, C50, 486.3443
166626.109664, C50, 432.4331
166651.299836, C50, 304.3209
166660.296326, C50, 472.6296
166687.485718, C50, 393.1324
166750.461148, C50, 311.8292
166763.456078, C50, 355.8504
166785.64742, C50, 304.0273
166788.046484, C50, 352.4269
166805.839542, C50, 546.7905
166817.235096, C50, 375.4031
173675.178878, C50, 247.9267
173788.335099, C50, 376.7617
173790.134402, C50, 365.1788
173803.329297, C50, 344.5142
173969.265098, C50, 758.2449
174042.036943, C50, 456.6934
174088.618921, C50, 284.9016
174140.798733, C50, 552.6476
174142.198192, C50, 322.0438
174151.794479, C50, 258.4758
174234.562457, C50, 494.135
174238.360987, C50, 410.9948
174241.159905, C50, 445.6728
174289.741109, C50, 848.7808
174315.531131, C50, 375.7773
174375.507926, C50, 244.6837
174402.297562, C50, 569.398
174433.685418, C50, 358.1075
246713.537301, C50, 520.0405
246761.718596, C50, 526.32
246799.903771, C50, 1025.047
246822.295078, C50, 766.0284
246830.291974, C50, 607.4233
246836.289645, C50, 1124.223
246843.486851, C50, 701.6533
246853.882815, C50, 1202.949
246861.080021, C50, 469.9812
246882.071871, C50, 1082.457
246889.668922, C50, 826.9525
246900.464731, C50, 842.1622
246908.861471, C50, 812.6815
246916.258599, C50, 463.5379
246954.643697, C50, 1859.896
246985.431744, C50, 620.0227
246997.826932, C50, 484.4425
247023.816842, C50, 504.6955
247076.596352, C50, 1112.647
247120.379354, C50, 618.2982
247175.158088, C50, 438.9961
247218.1414, C50, 1277.189
247222.939538, C50, 572.3176
247233.135579, C50, 1420.872
247240.932552, C50, 1034.55
247256.926343, C50, 628.043
247261.524558, C50, 763.8059
247333.896461, C50, 920.1977
247337.495064, C50, 424.4657
247375.280395, C50, 613.402
247457.648417, C50, 536.5753
247531.819622, C50, 626.6031
247574.003245, C50, 657.5349
247579.800994, C50, 417.4017
247594.995096, C50, 544.556
248617.692886, C50, 367.1104
248620.09195, C50, 560.4215
248626.889298, C50, 502.8277
248646.881498, C50, 1694.081
248647.481264, C50, 436.6771
248651.679626, C50, 583.9973
248673.671046, C50, 585.369
248676.669876, C50, 448.5103
248681.06816, C50, 356.4769
248682.467614, C50, 366.9039
248733.647646, C50, 397.5748
248753.639846, C50, 1362.892
248780.229472, C50, 416.6293
248786.626976, C50, 464.9278
248792.224792, C50, 501.7718
248808.01863, C50, 394.4146
248811.01746, C50, 376.8736
248828.410674, C50, 595.9459
248854.00069, C50, 363.0167
248871.593826, C50, 780.1765
248891.586026, C50, 424.1966
248907.97963, C50, 462.3521
248939.96715, C50, 746.7266
248954.761378, C50, 386.2474
248961.758648, C50, 1109.733
249005.741488, C50, 464.1201
249029.732128, C50, 334.4742
249058.121051, C50, 678.4954
249061.519726, C50, 390.7973
249136.090632, C50, 425.067
249142.288214, C50, 1020.51
249157.082442, C50, 388.1131
249160.481116, C50, 464.7213
249162.680258, C50, 477.8307
249184.071912, C50, 527.8072
249187.87043, C50, 377.6627
249210.86146, C50, 464.126
249254.444456, C50, 319.8134
249307.423786, C50, 567.4519
249362.402336, C50, 356.8901
260229.600532, C50, 1017.811
260233.199128, C50, 709.1985
260235.598192, C50, 623.0925
260237.997256, C50, 754.8228
260272.983606, C50, 941.9431
260277.781734, C50, 610.6042
260345.755214, C50, 629.1461
260349.35381, C50, 1654.658
260356.551002, C50, 592.8527
260374.943826, C50, 673.1185
260397.535012, C50, 722.0449
260425.923936, C50, 517.8658
260444.716604, C50, 1355.273
260465.508492, C50, 647.9445
260468.507322, C50, 739.9716
260826.16778, C50, 729.4701
260946.920668, C50, 1824.202
260947.720356, C50, 506.62
260953.917938, C50, 603.6462
260957.11669, C50, 1130.19
261004.898048, C50, 1627.196
261016.09368, C50, 504.1831
261073.871138, C50, 1043.104
261078.0695, C50, 566.5095
261095.662636, C50, 1515.942
188.726368, C51, 479.2404
288.087602, C51, 488.9435
730.514988, C51, 712.6832
69459.70252000001, C51, 1277.962
69531.67444, C51, 1385.402
69851.149796, C51, 1393.99
70721.61410399999, C51, 1402.439
70750.20295000001, C51, 1368.04
70992.508414, C51, 1748.354
71149.647106, C51, 1466.886
84862.60718599999, C51, 1461.136
85162.89003, C51, 1457.391
152408.22708, C51, 602.904
152413.225129, C51, 1045.121
152437.015848, C51, 817.4106
152588.756646, C51, 879.149
152676.522404, C51, 783.9024
152877.04417, C51, 636.6708
153040.180522, C51, 721.9828
158588.86361, C51, 382.5674
158590.462986, C51, 645.494
158605.657058, C51, 634.5325
158632.646528, C51, 390.3944
158677.229134, C51, 355.9621
158717.013611, C51, 454.9627
158781.388496, C51, 448.0916
158840.565408, C51, 418.1077
159199.62532, C51, 439.521
159203.423838, C51, 350.6945
159205.822902, C51, 601.2797
159456.125246, C51, 487.7101
159468.720332, C51, 365.5939
166206.87323, C51, 854.072
166269.648738, C51, 2061.416
166281.644058, C51, 1041.049
166292.83969, C51, 1014.493
166653.299056, C51, 979.2565
166797.64274, C51, 1095.569
166860.418248, C51, 1016.944
173561.822734, C51, 497.9108
173789.93448, C51, 505.8521
173875.501375, C51, 831.5682
173919.484358, C51, 640.4609
173967.265872, C51, 492.644
173974.063242, C51, 653.3837
246713.737223, C51, 114.2551
246781.111067, C51, 104.2531
246791.706953, C51, 191.997
246869.476761, C51, 317.1172
246896.066438, C51, 94.1319
246901.864187, C51, 236.8689
246939.849441, C51, 100.4167
246948.446103, C51, 177.8771
246976.035392, C51, 159.4238
247055.604501, C51, 100.7683
247062.20194, C51, 187.3056
247088.19185, C51, 198.1669
247131.375085, C51, 125.2853
247149.168178, C51, 197.942
247163.562589, C51, 134.9234
247270.521065, C51, 98.69283
247272.720211, C51, 148.9504
247295.511363, C51, 96.08694
247372.881326, C51, 412.3166
247387.675583, C51, 105.4127
247472.642596, C51, 112.3265
247484.637939, C51, 110.0833
247491.235378, C51, 115.5455
247513.22684, C51, 152.8775
247527.821174, C51, 164.998
247562.607669, C51, 155.5169
248525.328922, C51, 117.1285
248537.924008, C51, 195.6213
248545.1212, C51, 123.5012
248569.711606, C51, 182.9883
248571.510904, C51, 155.0286
248573.710046, C51, 279.9867
248581.10716, C51, 121.4076
248829.01044, C51, 126.563
248844.804278, C51, 230.703
248885.188522, C51, 305.6667
248890.186572, C51, 121.3063
248909.97885, C51, 130.623
248927.571986, C51, 143.6684
248938.567696, C51, 127.2143
248963.757868, C51, 254.366
248989.547806, C51, 118.1507
249071.115982, C51, 554.3774
249082.311614, C51, 179.3071
249151.084782, C51, 158.1977
249190.469416, C51, 120.3104
249214.659978, C51, 135.9973
249264.8404, C51, 133.2161
249285.432366, C51, 126.8864
249286.83182, C51, 122.3545
249299.626828, C51, 326.6443
249416.581198, C51, 135.5191
260229.200688, C51, 107.8707
260257.38969, C51, 156.4984
260318.565822, C51, 109.3678
260333.160128, C51, 401.2735
260390.737664, C51, 121.5699
260451.513952, C51, 113.6019
260554.073938, C51, 112.5713
260596.457402, C51, 126.4787
260625.646014, C51, 106.1234
260626.445702, C51, 300.4611
260639.440632, C51, 121.9004
260658.833066, C51, 109.7271
260662.831506, C51, 103.8017
260716.010758, C51, 132.0439
260717.610134, C51, 145.8351
260750.19742, C51, 104.9066
260776.18728, C51, 157.8534
260788.1826, C51, 367.3829
260812.373162, C51, 109.8751
260863.15335, C51, 355.784
260873.949138, C51, 143.0368
260879.746876, C51, 126.7189
260884.944848, C51, 137.9406
260886.14438, C51, 560.1512
260897.340012, C51, 114.7093
260911.334552, C51, 174.6684
260922.930028, C51, 224.5906
260928.727766, C51, 132.2063
260936.524724, C51, 112.4402
260991.703196, C51, 309.9248
261124.851248, C51, 133.8658
146.542826, C55, 264.8849
189.326134, C55, 242.2613
271.693998, C55, 280.8411
730.514988, C55, 228.7956
69459.70252000001, C55, 281.0529
69506.484268, C55, 281.8215
69508.68341, C55, 240.4037
69509.283176, C55, 335.8366
69532.074284, C55, 289.9771
69556.064923, C55, 395.1882
69566.061024, C55, 303.8733
69635.03411399999, C55, 221.7435
69720.80065200001, C55, 248.3888
69794.371948, C55, 302.7625
70052.47125, C55, 261.5617
70083.45916, C55, 260.4786
70149.233498, C55, 335.7339
70150.832874, C55, 340.4999
70281.18201800001, C55, 328.0541
70287.979366, C55, 301.637
70289.578742, C55, 257.0155
70721.41418199999, C55, 269.0351
70734.40911199999, C55, 494.7584
70842.566914, C55, 239.3349
70933.531424, C55, 231.9777
70992.308492, C55, 450.1145
71006.902798, C55, 281.1375
71045.487744, C55, 259.9976
71049.68610599999, C55, 373.7084
71059.08244, C55, 228.7184
71114.660756, C55, 241.466
71124.656856, C55, 238.4206
71168.03993, C55, 232.9908
71201.62682600001, C55, 512.7145
71248.208652, C55, 516.8979
71338.57339600001, C55, 876.8417
84533.13572999999, C55, 214.12
84544.531284, C55, 192.7894
84824.22216200001, C55, 223.0337
84827.820758, C55, 321.196
84831.619276, C55, 197.0445
84862.60718599999, C55, 213.6293
84872.803208, C55, 613.5747
84874.00274, C55, 331.1765
84879.00079000001, C55, 355.0833
84894.594706, C55, 234.1987
84897.393614, C55, 201.2289
84905.59041600001, C55, 211.8194
84907.189792, C55, 218.5338
84978.761868, C55, 195.9497
84987.35851400001, C55, 227.963
85011.748998, C55, 470.2362
85017.546736, C55, 613.4915
85025.743538, C55, 201.4898
85044.93605, C55, 297.3138
85162.89003, C55, 228.3186
85267.049392, C55, 215.8336
85303.43519600001, C55, 1021.315
152415.22435, C55, 368.3514
152418.822946, C55, 230.4771
152420.2224, C55, 344.8108
152421.22201, C55, 331.5316
152422.22162, C55, 444.0941
152448.011558, C55, 266.0459
152490.994788, C55, 282.6728
152516.18496, C55, 259.5803
152554.769906, C55, 548.382
152613.946818, C55, 239.4786
152651.532154, C55, 347.1054
152659.12919, C55, 347.5587
152668.925368, C55, 538.1509
152685.718816, C55, 576.3043
152703.11203, C55, 583.9118
152787.279192, C55, 335.9892
152948.616246, C55, 572.0369
152951.615076, C55, 204.6779
152972.00712, C55, 972.7553
153085.762738, C55, 234.9257
153112.152442, C55, 934.6401
158634.84567, C55, 150.0352
158767.593878, C55, 164.3152
158769.79302, C55, 201.3287
158798.581788, C55, 154.1383
158824.371726, C55, 446.4195
158926.931712, C55, 197.052
158962.71775, C55, 158.8716
158980.110964, C55, 249.0988
159101.863462, C55, 279.3669
159230.813152, C55, 147.5973
159271.797162, C55, 378.9608
159315.180236, C55, 196.2191
159407.944044, C55, 291.7153
159426.736712, C55, 164.001
159437.332578, C55, 182.4258
159455.925324, C55, 154.594
165979.561916, C55, 380.6237
166036.139842, C55, 178.5537
166041.337814, C55, 220.214
166045.136332, C55, 351.399
166058.331184, C55, 125.7432
166062.329624, C55, 225.5851
166072.92549, C55, 133.0491
166100.91457, C55, 184.0458
166190.079782, C55, 258.7018
166198.87635, C55, 113.3392
166201.675258, C55, 160.1923
166203.674478, C55, 264.5459
166207.273074, C55, 154.3034
166231.063792, C55, 226.8942
166269.84866, C55, 294.7019
166280.644448, C55, 115.0829
166292.83969, C55, 103.5152
166309.233294, C55, 118.6908
166319.229394, C55, 102.0757
166359.413716, C55, 118.3003
166418.390706, C55, 143.0937
166418.79055, C55, 182.2045
166457.975262, C55, 108.1584
166460.174404, C55, 152.9625
166478.76715, C55, 110.446
166493.361456, C55, 318.058
166558.336106, C55, 141.3896
166628.308806, C55, 147.7011
166646.70163, C55, 304.1806
166649.100694, C55, 171.3652
166674.890632, C55, 231.0315
166727.869962, C55, 205.5807
166740.864892, C55, 132.3373
166789.046094, C55, 111.0853
166797.64274, C55, 134.2633
166857.61934, C55, 117.2975
166860.418248, C55, 148.8103
173561.822734, C55, 123.9235
173583.814226, C55, 333.0528
173630.396204, C55, 154.4066
173632.795276, C55, 153.6312
173641.591872, C55, 171.2413
173670.180811, C55, 203.336
173737.754668, C55, 304.4588
173738.354436, C55, 175.7321
173750.949563, C55, 261.3552
173754.348248, C55, 237.1371
173767.743065, C55, 240.9647
173780.338193, C55, 206.9855
173936.277861, C55, 158.7988
173955.670358, C55, 145.0691
174068.826579, C55, 888.5897
174085.420159, C55, 316.0123
174129.003297, C55, 284.7915
174172.386512, C55, 165.1864
174223.966556, C55, 142.2506
174231.563617, C55, 183.7703
174239.760446, C55, 130.79
174243.159131, C55, 198.7824
174251.35596, C55, 457.032
174280.944512, C55, 153.0178
174343.320379, C55, 116.9504
174373.5087, C55, 344.7194
174407.495551, C55, 154.0918
174427.687738, C55, 199.203
174440.682711, C55, 198.5429
246712.937534, C55, 234.7221
246716.736059, C55, 145.2235
246745.125038, C55, 233.7152
246745.724805, C55, 195.4379
246841.287705, C55, 151.8648
246887.669698, C55, 187.924
246922.456193, C55, 182.6724
246926.654563, C55, 143.4681
246939.649518, C55, 151.4907
246943.448044, C55, 349.6704
246948.646026, C55, 150.581
247002.824992, C55, 138.2672
247012.021422, C55, 201.0174
247036.611875, C55, 138.9071
247040.210478, C55, 256.1613
247046.208149, C55, 249.0358
247112.582381, C55, 259.0673
247264.123549, C55, 146.35
247282.116563, C55, 219.1535
247287.71439, C55, 150.7452
247305.507482, C55, 186.7135
247308.906163, C55, 169.0948
247386.076204, C55, 281.0111
247397.271857, C55, 197.776
247404.069218, C55, 271.9328
247472.642596, C55, 369.8718
247483.83825, C55, 292.4269
247504.8301, C55, 352.3353
247505.62979, C55, 169.8356
247506.429479, C55, 166.9099
247512.826996, C55, 285.4882
247517.025366, C55, 301.6245
247527.621252, C55, 518.0419
247546.613879, C55, 276.2878
247609.58943, C55, 145.1557
248527.328142, C55, 300.9644
248538.723696, C55, 309.1615
248546.520654, C55, 178.3021
248562.914258, C55, 295.2604
248570.711216, C55, 395.9082
248573.909968, C55, 207.1797
248576.10911, C55, 202.521
248581.10716, C55, 355.7905
248584.10599, C55, 194.5546
248588.904118, C55, 168.3939
248605.497644, C55, 170.9875
248611.695226, C55, 427.3556
248765.835088, C55, 161.0958
248796.623076, C55, 342.5596
248803.420424, C55, 519.4673
248851.601626, C55, 190.8738
248885.188522, C55, 232.5732
248924.373234, C55, 267.072
248966.356854, C55, 498.1786
248976.352954, C55, 184.8114
248986.149132, C55, 173.3805
249000.343594, C55, 220.6856
249007.140942, C55, 172.6054
249037.92893, C55, 292.136
249252.245314, C55, 186.116
249254.644378, C55, 284.7951
249264.440556, C55, 199.7386
249286.631898, C55, 207.1295
249388.79204, C55, 661.4398
249405.78541, C55, 173.5132
260245.594292, C55, 285.6416
260274.38306, C55, 334.8914
260312.168318, C55, 231.579
260321.36473, C55, 243.9072
260422.725184, C55, 277.7812
260461.110208, C55, 455.5676
260480.902486, C55, 220.4993
260615.050148, C55, 322.9226
260661.032208, C55, 316.0917
260716.810446, C55, 380.0504
260722.808106, C55, 264.7092
260787.982678, C55, 354.8208
260809.17441, C55, 463.0723
260823.768716, C55, 258.7176
260824.968248, C55, 351.3463
260843.960838, C55, 225.6192
260856.15608, C55, 404.3994
260906.936268, C55, 305.205
260909.935098, C55, 223.8464
260912.534084, C55, 377.8453
260914.533304, C55, 267.7965
260922.13034, C55, 284.0443
260925.728936, C55, 300.877
260966.11318, C55, 237.4261
260980.10772, C55, 261.5334
261057.07769, C55, 413.0514
261091.264352, C55, 238.5557
261106.858268, C55, 438.8486
261120.452964, C55, 367.2799
261126.05078, C55, 279.2473
19.792278, C56, 173.1304
28.98869, C56, 156.6863
40.384244, C56, 130.2133
123.551796, C56, 219.2942
124.151562, C56, 135.0353
132.148441, C56, 133.5851
157.338614, C56, 151.6432
175.531516, C56, 150.3052
218.314824, C56, 136.0522
224.91225, C56, 122.5798
240.706088, C56, 218.1644
252.301564, C56, 135.3063
263.097352, C56, 218.6095
277.091892, C56, 182.6544
340.86701, C56, 160.7787
349.263734, C56, 182.7346
366.457026, C56, 125.3769
441.627698, C56, 257.6136
453.623018, C56, 252.301
471.416076, C56, 178.4455
671.73792, C56, 160.0952
693.929262, C56, 122.3568
702.72583, C56, 158.699
863.862962, C56, 139.725
880.856332, C56, 183.1962
898.049624, C56, 225.1362
69454.504548, C56, 170.7707
69459.902441, C56, 312.5045
69468.099244, C56, 334.5479
69485.49245799999, C56, 200.0154
69495.68848, C56, 189.6613
69505.284736, C56, 184.9318
69543.069994, C56, 171.6355
69556.064923, C56, 183.2978
69622.03918399999, C56, 254.7638
69630.435908, C56, 338.2926
69640.232086, C56, 315.0185
69675.61828, C56, 219.4592
69756.186846, C56, 192.3155
69765.983024, C56, 212.6944
69781.377018, C56, 279.7355
69796.371168, C56, 258.0351
69825.959624, C56, 256.2824
69833.956504, C56, 187.158
69846.55159, C56, 210.076
69859.146676, C56, 256.6945
69880.938174, C56, 212.0707
69952.91009400001, C56, 249.7918
69963.106116, C56, 304.9484
70505.098578, C56, 264.9195
70513.29538, C56, 437.4226
70553.27978, C56, 324.0187
70570.87291599999, C56, 214.921
70574.871356, C56, 248.1678
70586.26691000001, C56, 244.8696
70675.432122, C56, 244.6414
70746.804276, C56, 297.5562
71005.903188, C56, 321.8651
71095.668166, C56, 308.2139
71148.847418, C56, 220.1722
71159.84312799999, C56, 256.9989
71240.01185, C56, 244.2836
71247.209042, C56, 252.4474
71257.60498600001, C56, 272.7539
71261.403504, C56, 221.3727
71314.782678, C56, 266.9839
71338.97324000001, C56, 253.9453
84450.368022, C56, 217.6755
84461.563654, C56, 180.8532
84467.76123600001, C56, 221.7584
84486.15406, C56, 144.0595
84505.94633799999, C56, 238.9622
84506.54610399999, C56, 212.7413
84522.53986400001, C56, 158.0664
84534.13533999999, C56, 189.0858
84559.725356, C56, 170.6169
84561.92449799999, C56, 306.5922
84576.91864800001, C56, 163.6668
84617.90265800001, C56, 169.8489
84684.27676199999, C56, 218.3551
85067.72715799999, C56, 152.8479
85228.064602, C56, 158.3742
152307.066548, C56, 368.9856
152370.041978, C56, 496.8977
152414.424662, C56, 474.6721
152420.622244, C56, 193.2556
152485.19705, C56, 213.0909
152500.391122, C56, 204.4067
152552.17092, C56, 164.0248
152554.569984, C56, 848.1655
152614.14674, C56, 401.2808
152651.732076, C56, 569.6719
152658.929268, C56, 801.434
152668.725446, C56, 366.7581
152685.518894, C56, 510.0411
152703.11203, C56, 610.554
152720.1054, C56, 286.598
152732.900408, C56, 185.4489
152784.680206, C56, 175.6293
152798.07498, C56, 346.0924
152809.070689, C56, 514.1888
152811.06991, C56, 173.6437
152881.842298, C56, 612.1477
152927.224592, C56, 163.6052
152949.01609, C56, 617.8256
152971.807198, C56, 898.0217
153005.194172, C56, 164.4668
153112.152442, C56, 610.5992
153128.745968, C56, 499.8843
158605.657058, C56, 71.54718
158630.84723, C56, 76.73958
158680.028042, C56, 75.10023
158711.81564, C56, 117.6427
158716.613767, C56, 91.92017
158750.80043, C56, 169.5762
158763.195594, C56, 111.5649
158765.194814, C56, 211.0841
158928.930932, C56, 85.44322
158941.126174, C56, 85.36101
158941.72594, C56, 70.85708
158963.117594, C56, 74.08482
158970.71463, C56, 95.10316
158971.71424, C56, 159.3953
159018.895832, C56, 75.63904
159067.876722, C56, 154.0599
159090.267986, C56, 91.69148
159271.797162, C56, 164.6363
159297.387178, C56, 72.98317
159402.146306, C56, 92.47121
159412.54225, C56, 142.3762
159437.332578, C56, 105.873
159472.718772, C56, 90.0734
159479.116276, C56, 102.4099
166085.720498, C56, 286.1747
166125.704898, C56, 181.3149
166160.091482, C56, 245.137
166190.079782, C56, 245.3443
166201.275414, C56, 179.5581
166206.673308, C56, 209.5462
166269.648738, C56, 671.9225
166281.644058, C56, 301.4783
166292.83969, C56, 358.6639
166364.411766, C56, 212.7233
166387.002952, C56, 206.8615
166394.79991, C56, 188.2297
166545.541098, C56, 242.51
166653.099134, C56, 493.3961
166731.268636, C56, 266.0059
166740.864892, C56, 177.7216
166789.246016, C56, 250.4459
166797.64274, C56, 511.0249
166860.418248, C56, 292.0044
173549.027685, C56, 270.4297
173670.180811, C56, 525.5667
173700.569055, C56, 347.5165
173791.134016, C56, 232.9716
174241.55975, C56, 382.5591
246713.737223, C56, 117.2702
246745.724805, C56, 142.4995
246748.723641, C56, 157.7541
246751.122709, C56, 126.6589
246783.710058, C56, 170.4989
246806.101365, C56, 129.757
246828.692595, C56, 109.4682
246836.289645, C56, 144.523
246837.289257, C56, 112.1391
246838.488791, C56, 177.015
246882.471716, C56, 154.6072
246919.857202, C56, 410.228
246942.848276, C56, 215.6462
246943.448044, C56, 223.9651
246954.04393, C56, 126.8839
246968.838186, C56, 256.1649
246975.635547, C56, 143.0929
246978.034616, C56, 398.6655
246980.233762, C56, 179.7679
247009.222508, C56, 142.7787
247064.001242, C56, 327.8736
247270.720987, C56, 110.2751
247282.116563, C56, 208.9355
247310.505542, C56, 236.8838
247403.869296, C56, 145.7924
247498.432584, C56, 243.2247
247505.030023, C56, 117.3335
247518.824667, C56, 116.0827
247527.821174, C56, 175.6577
247533.818846, C56, 134.2348
248526.728376, C56, 313.5809
248527.927908, C56, 452.0387
248536.524554, C56, 197.4736
248556.316832, C56, 124.9486
248562.11457, C56, 216.1679
248562.914258, C56, 121.1532
248597.10092, C56, 174.0524
248617.293042, C56, 101.6984
248643.482824, C56, 198.6944
248703.459424, C56, 182.3047
248711.456304, C56, 107.4972
248772.632436, C56, 79.98786
248781.429004, C56, 81.59311
248851.801548, C56, 193.1272
249038.128852, C56, 147.2908
249050.124172, C56, 89.6554
249055.322143, C56, 109.7941
249080.712238, C56, 164.6195
249108.301474, C56, 108.7812
249183.272224, C56, 123.615
249225.455766, C56, 229.2178
249238.85054, C56, 120.8558
249256.84352, C56, 80.50306
249293.429246, C56, 219.8058
249399.587828, C56, 106.4289
260349.953576, C56, 1290.914
260367.146868, C56, 488.4167
260396.735324, C56, 411.2873
117.95398, C57, 847.4484
336.268804, C57, 887.9442
483.611318, C57, 1003.238
558.582068, C57, 817.8044
69526.07662399999, C57, 303.899
69621.43941799999, C57, 349.269
69629.63622, C57, 386.8368
69665.02241400001, C57, 372.735
69967.10455600001, C57, 320.2485
70577.870186, C57, 417.8544
70694.42471200001, C57, 374.2213
70880.15225, C57, 451.672
71143.04968, C57, 351.5791
71255.80568799999, C57, 339.781
84664.484484, C57, 993.5125
84767.84415800001, C57, 980.1958
84843.01483, C57, 657.6232
152310.465222, C57, 296.0089
152327.058748, C57, 330.235
152336.655004, C57, 291.7856
152344.25204, C57, 290.0053
152400.630044, C57, 368.3555
152479.999078, C57, 322.8614
152560.367722, C57, 369.9821
158616.252924, C57, 329.2937
158648.240444, C57, 219.8595
158679.82812, C57, 182.8183
158712.015562, C57, 511.7981
158714.414626, C57, 201.0717
158720.812129, C57, 403.7953
158775.990602, C57, 241.8337
158777.190134, C57, 332.5904
158794.183504, C57, 173.2395
158864.356126, C57, 161.6994
158929.530698, C57, 240.7091
158961.71814, C57, 193.794
159175.834602, C57, 202.2554
166207.472996, C57, 573.1575
166210.271904, C57, 596.5212
166230.064182, C57, 370.798
166337.622218, C57, 324.9885
173670.380734, C57, 539.471
173903.890391, C57, 727.7292
173967.065949, C57, 619.4382
246713.337379, C57, 183.8931
246726.532256, C57, 320.3894
246742.126202, C57, 179.5283
246795.505479, C57, 206.1759
246806.301288, C57, 372.6852
246855.082349, C57, 178.6758
246954.443775, C57, 231.5672
246958.842067, C57, 239.639
247004.224449, C57, 333.5742
247006.02375, C57, 243.9235
247175.957777, C57, 226.682
247187.353353, C57, 196.5034
247337.095219, C57, 181.705
247418.663552, C57, 186.1008
247454.049814, C57, 238.1264
248578.308252, C57, 188.2223
248619.692106, C57, 206.3852
248642.883058, C57, 192.7729
248646.881498, C57, 571.4069
248647.881108, C57, 196.998
248703.659346, C57, 234.7907
248711.256382, C57, 189.5842
248786.427053, C57, 187.1376
248808.818318, C57, 290.6956
248841.00576, C57, 185.3593
248854.600456, C57, 311.6865
248867.99523, C57, 193.6239
249071.115982, C57, 254.0818
249181.87277, C57, 316.3252
249248.046952, C57, 258.8565
249381.994692, C57, 185.7506
260236.39788, C57, 280.0646
260295.174948, C57, 294.4067
260339.957476, C57, 349.3373
260352.152718, C57, 296.399
260425.724014, C57, 418.6089
260998.500544, C57, 270.8292
261005.297892, C57, 248.9213
261031.487674, C57, 246.9182
53.779018, C62, 367.7896
360.459366, C62, 372.8738
418.636668, C62, 372.4247
69647.429278, C62, 511.0176
71184.233612, C62, 420.8753
84441.971298, C62, 346.8273
246786.508971, C62, 782.86
246827.093216, C62, 371.378
246837.48918, C62, 694.7131
246853.882815, C62, 416.1829
246900.464731, C62, 416.9417
246979.434073, C62, 470.2798
247090.390996, C62, 472.8657
247100.587038, C62, 519.1982
247155.965539, C62, 424.1534
247223.13946, C62, 673.7361
247254.727197, C62, 648.0625
247314.50399, C62, 487.1523
247353.288932, C62, 427.49
247442.054471, C62, 545.7179
247445.253229, C62, 384.8381
248562.914258, C62, 294.3586
248569.311762, C62, 365.6567
248589.10404, C62, 556.8912
248602.698736, C62, 290.7703
248616.893198, C62, 302.957
248646.881498, C62, 597.6449
248652.479314, C62, 301.5925
248721.652326, C62, 604.5737
248724.851078, C62, 617.6799
248753.639846, C62, 771.9874
248791.824948, C62, 303.4032
248898.783218, C62, 288.3442
248908.179552, C62, 277.1943
248954.561456, C62, 487.1292
248961.758648, C62, 490.5114
248965.357244, C62, 323.4532
249321.618248, C62, 270.8096
260277.981656, C62, 431.6639
260350.753264, C62, 489.2013
260382.34094, C62, 322.6552
260401.133608, C62, 846.4313
260526.884546, C62, 290.4092
260537.680334, C62, 328.5406
260946.720746, C62, 337.3115
260947.920278, C62, 306.8808
260991.503274, C62, 561.2496
261038.0851, C62, 355.0287
261095.862558, C62, 642.2324
9.196412, C65, 278.2764
28.388924, C65, 184.1356
40.184322, C65, 153.313
61.376054, C65, 183.953
68.373324, C65, 133.7133
106.95827, C65, 214.4396
111.556476, C65, 202.8655
117.354214, C65, 171.8161
248.702968, C65, 181.814
266.496025, C65, 160.8162
297.483936, C65, 135.8723
328.87169, C65, 210.2172
467.81748, C65, 155.5081
498.605468, C65, 233.5751
548.1861239999999, C65, 249.9327
572.576608, C65, 174.0267
602.964752, C65, 198.5477
706.72427, C65, 224.8122
739.111634, C65, 293.2733
765.70126, C65, 198.4056
781.894942, C65, 154.8566
838.073024, C65, 147.3623
858.465068, C65, 220.5374
69432.11328400001, C65, 658.2511
69503.085594, C65, 203.0174
69582.85447200001, C65, 333.6066
69585.853302, C65, 248.9554
69589.251976, C65, 132.4536
69662.023584, C65, 212.4488
69733.39573800001, C65, 338.4237
69810.965474, C65, 338.2291
69844.752292, C65, 205.2281
69849.350498, C65, 273.2254
69869.94246400001, C65, 150.9561
69891.53404, C65, 137.5996
69895.73240199999, C65, 142.4833
69912.92569400001, C65, 157.1754
69954.909313, C65, 350.9538
69988.49621, C65, 171.4998
69990.695352, C65, 442.525
70007.08895600001, C65, 361.6023
70019.48411999999, C65, 164.4212
70026.881234, C65, 130.934
70028.680532, C65, 336.3364
70034.87811400001, C65, 286.6295
70055.869924, C65, 383.0262
70057.869144, C65, 155.0338
70059.86836399999, C65, 385.869
70063.46696000001, C65, 206.3587
70068.065166, C65, 186.2085
70093.45526, C65, 378.5586
70108.44941, C65, 218.2358
70116.24636799999, C65, 155.1553
70121.44434, C65, 170.4035
70135.43888, C65, 220.8356
70139.837164, C65, 167.809
70161.828584, C65, 149.663
70164.027726, C65, 167.7565
70174.223748, C65, 188.1618
70193.216338, C65, 158.4977
70201.41314, C65, 223.17
70204.212048, C65, 180.1682
70228.602532, C65, 191.2424
70231.40144, C65, 178.3188
70253.79270400001, C65, 204.5634
70270.186308, C65, 312.9694
70276.583812, C65, 162.1973
70287.179678, C65, 131.8333
70289.578742, C65, 433.9529
70295.37648000001, C65, 272.6353
70298.975076, C65, 234.492
70314.568992, C65, 173.5468
