 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
16.593526,42.71609,155.1714,73.35168,403.3387,34.11676,422.4436,103.4919,23.20341,20.48395,157.9573,104.4798,50.19791,116.8507,1052.617,262.4496,281.0304,20.58589,15.92769,241.2863,75.75612
16.793448,39.51425,147.3774,100.8698,383.4834,30.76904,397.1712,111.6983,21.81082,19.19785,169.0494,99.0212,45.82062,207.5948,998.8942,258.3863,263.7392,25.76788,30.16269,254.2323,68.52499
16.99337,36.5524,139.9749,130.1904,364.6055,27.74982,373.4107,106.2564,20.5018,17.9925,190.5091,93.84776,41.82504,192.2809,1009.31,244.178,271.3114,23.08561,28.45251,240.3317,61.98409
17.193292,33.81256,132.9442,118.0691,346.6569,41.94184,351.0717,101.0796,19.27135,16.86283,183.2597,88.9446,38.17787,178.0967,1002.072,235.3631,308.3403,20.68254,26.83929,289.8022,56.06753
17.393214,31.2781,126.2667,137.3241,374.6786,37.82629,330.0691,101.3671,18.11475,15.80408,168.6094,84.29761,34.84874,164.9588,959.9866,425.8364,301.2096,38.99706,25.31754,273.9567,50.71573
17.593136,28.9336,119.9246,134.3015,356.2342,34.11456,310.3229,122.7835,17.02756,14.81181,205.261,91.82866,31.80991,158.8119,1006.305,457.1983,282.6768,57.72833,35.01774,281.263,45.87477
17.793058,26.76484,157.245,155.3839,374.1872,90.01517,374.3242,152.9449,16.00562,13.88184,236.764,131.8569,29.03606,147.0966,1199.386,432.0577,265.2844,51.71917,43.05216,298.006,41.4959
17.99298,24.75865,149.3469,140.917,355.767,89.02372,351.9305,164.1052,15.04502,13.01026,217.8364,124.9679,26.5041,168.3417,1453.817,433.7863,248.962,57.36956,52.82673,324.7533,37.535
18.192902,22.90283,141.8455,132.5373,348.7046,140.3655,369.1168,156.11,14.14207,12.1934,200.422,118.4388,24.19293,155.9235,1491.728,418.851,254.2435,51.39775,49.83152,306.9969,33.95218
18.392824,21.18612,134.7209,131.5217,351.3393,182.1473,347.0346,148.5044,13.29331,11.42783,222.2504,117.0846,22.08329,166.4528,1450.323,415.7207,244.9533,60.06394,51.4306,290.2113,30.71135
18.592746,56.85723,127.9541,122.9007,338.675,164.274,326.2735,145.9451,12.49549,10.71033,247.9411,110.9674,20.15762,154.1739,1382.318,419.5275,229.8819,73.61864,48.51456,274.3435,27.77986
18.792668,52.59542,121.5272,140.6701,352.9802,152.4287,306.7544,146.7862,11.74555,10.03787,276.2892,105.1699,18.39986,142.8008,1355.82,396.4584,256.8222,89.03095,45.76385,300.5824,25.1282
18.99259,54.37418,115.4231,189.6747,336.1905,137.4716,331.2417,177.9746,11.04062,9.40764,273.5933,99.67516,16.79538,132.2666,1286.961,404.3922,251.3967,113.5363,45.53096,284.1475,22.72964
19.192512,109.0827,121.298,172.0151,319.6407,123.9821,359.3709,177.5859,10.378,35.69609,257.7106,94.46754,15.33082,122.5096,1233.058,412.8459,235.9288,147.0616,55.9791,268.6113,20.56003
19.392434,100.9063,143.5754,164.8144,303.9056,111.8163,337.8719,175.5689,9.755147,51.80849,237.1085,96.28052,37.73627,113.4723,1194.76,486.5644,249.7168,151.0012,52.80516,253.9245,18.59752
19.592356,93.34269,136.3639,156.4849,288.9451,100.8443,362.6777,181.1263,9.169675,48.55566,239.1709,102.8842,34.44565,289.5785,1139.052,493.5871,234.3523,182.5994,49.81117,240.0408,16.82234
19.792278,86.34605,129.5146,185.4789,274.7211,90.94891,355.7664,172.3019,8.619341,45.50706,220.0509,97.50896,31.44197,282.7133,1130.922,466.4456,219.9331,224.5281,46.98695,226.9162,15.2166
19.9922,79.87386,123.0093,168.21,261.1973,82.02451,356.3723,163.9074,8.102036,42.64986,221.8951,113.0957,28.70021,261.8581,1073.203,440.7965,206.4011,214.9968,44.32285,240.1467,13.76413
20.192122,73.8868,116.8308,152.5489,248.3392,73.97582,335.0526,155.9219,7.615779,39.97206,205.2409,107.1869,26.19753,242.5414,1031.752,416.5579,193.7017,232.3957,41.80981,243.9576,12.45031
20.392044,68.34852,110.9626,138.3459,236.1141,66.71691,315.0083,152.8696,7.158706,37.46239,198.3947,101.5868,23.91309,224.6495,979.0943,393.652,181.7836,214.2069,39.43925,230.6188,11.26189
20.591966,63.22536,105.3892,125.4653,243.089,60.17029,340.4857,230.342,6.729064,35.11029,182.5345,102.5125,21.82785,226.787,952.587,372.0058,170.5989,191.9093,37.20309,218.0093,10.18691
20.791888,58.48621,100.0957,113.7839,271.2349,54.26606,329.4896,254.5234,6.325207,32.90587,167.9422,109.7962,19.92445,232.2949,939.4459,351.5498,160.1023,171.9327,35.09373,206.0893,9.214541
20.99181,54.10229,95.06805,103.1901,257.8827,48.94118,309.7781,243.3882,5.94559,30.83985,154.5164,104.0598,18.18703,215.159,892.1562,332.2187,150.2515,175.0618,38.92683,194.821,8.334988
21.191732,50.04698,90.29296,93.58264,259.3718,44.13881,291.2458,232.2337,5.588755,51.58476,169.1513,98.62313,16.60111,199.2871,871.7388,347.3977,141.0069,184.0086,36.71973,184.1689,7.53939
21.391654,46.29564,85.75771,94.42878,288.4878,46.62679,273.8222,235.3343,5.253336,50.32861,156.6626,93.47047,15.15348,196.1039,856.1085,337.3395,132.331,164.8544,34.63778,189.6615,6.819734
21.591576,42.82549,81.45026,85.63704,299.6611,47.96661,278.4052,238.5945,4.938048,70.11359,144.1386,88.58703,13.83209,251.6923,832.5226,327.0588,124.189,147.6941,34.92947,210.4044,6.168771
21.791498,39.61544,123.3953,99.40313,314.3477,81.48218,298.7619,231.1952,4.641683,249.2985,132.6157,83.95872,12.62593,361.2349,797.1402,330.0728,116.5479,132.3201,51.30437,243.6258,5.579945
