 Time, C00, C01, C02, C03, C04, C05, C06, C08, C09, C10, C11, C12, C13, C14, C15, C16, C18, C19
101663.7647,430.6328,74.46039,11.07241,68.328,681.5534,151.21,87.77905,334.0297,110.5483,358.9867,276.5398,311.9293,866.9393,70.85773,352.751,424.1774,490.25,74.89244
101663.8647,440.8648,71.29797,10.19294,64.28838,651.178,146.6056,83.1619,309.684,103.5497,414.8001,261.8091,293.7306,896.6361,100.2523,341.5558,404.2737,458.3069,70.36793
101663.9648,420.3941,68.26988,9.383334,60.48759,631.334,139.2624,78.78762,287.1126,96.99426,388.5901,247.8632,276.5936,856.0436,113.9392,353.929,385.304,455.1046,66.11675
101664.0648,400.8738,65.3704,8.638031,56.91151,646.5258,132.287,74.64342,266.1864,112.84,373.5694,234.6601,260.4565,817.2887,117.4769,335.9805,367.2245,425.4514,62.12241
101664.1649,382.26,71.1046,7.951926,53.54684,681.8988,125.661,70.7172,246.7854,105.6964,349.9646,222.1603,245.2608,780.2884,133.293,375.084,349.9932,397.7303,58.36937
101664.265,436.7152,68.08472,7.320317,50.3811,690.2017,119.3669,86.26406,314.5373,193.3766,327.8514,210.3264,230.9516,744.9631,177.4577,356.0627,333.5705,426.4253,54.84307
101664.365,416.4372,65.19309,6.738875,47.40253,678.6992,113.388,81.7266,539.6973,181.1344,307.1355,199.1228,217.4773,711.2371,163.7063,338.006,317.9184,398.6408,51.52981
101664.4651,397.1007,62.42428,6.203617,44.60004,695.9087,107.7086,77.4278,623.2061,169.6673,287.7285,188.516,204.7891,679.0379,151.0205,341.8616,329.6917,372.6666,48.41671
101664.5651,378.662,59.77306,5.710874,41.96325,664.8936,102.3137,73.35513,577.7837,158.9261,269.5478,178.4742,192.8412,648.2964,139.3178,324.5251,314.2216,348.3848,45.49169
101664.6652,361.0796,57.23444,5.257268,39.48234,635.2607,112.1965,69.49667,535.6719,148.8649,252.5158,168.9673,334.5318,618.9468,128.5219,333.6395,328.123,325.6851,42.74337
