 Time, C00, C01, C02, C03, C04, C05, C06, C08, C09, C10, C11, C12, C13, C14, C15, C16, C18, C19
16563.34456,29.40978,12.38438,21.88478,242.4185,228.3265,355.8,106.3957,67.35367,450.1302,257.3033,394.7606,14.37284,298.2505,179.9174,9.361115,264.9741,252.524,85.93427
16563.44462,31.73411,11.82904,20.23971,228.3814,218.0248,335.5968,100.8995,63.00507,432.5443,309.7603,422.989,13.57976,277.6028,190.564,8.735499,249.7883,239.0508,79.89602
16563.54468,29.23601,11.29861,18.71831,215.1572,208.1878,316.5409,95.68729,58.93723,405.6755,291.0771,400.056,12.83044,258.3846,199.4574,8.151694,235.4728,226.2965,74.28205
16563.64474,35.36028,10.79196,17.31127,202.6987,198.7946,298.567,90.74429,55.13202,427.281,273.5208,378.3664,12.12247,240.4969,234.098,7.606905,221.9777,244.8925,69.06255
16563.7448,32.57673,10.30803,16.01,190.9616,219.1096,281.6136,90.52914,51.57249,463.6298,300.3038,357.8528,11.45356,223.8475,221.5928,7.098526,209.2561,231.8265,64.20981
16563.84486,31.89809,9.845803,14.80654,179.9041,243.1645,265.623,85.8526,48.24278,434.8301,369.6898,338.4513,10.82156,208.3508,209.7557,6.624122,197.2635,219.4576,59.69805
16563.94493,33.2442,9.404302,13.69354,169.487,232.1933,250.5403,81.41764,45.12805,407.8194,361.9157,320.1017,10.22444,193.9268,233.8142,6.181423,185.9582,207.7487,55.50331
16564.04499,36.85676,8.982597,12.66421,159.673,221.717,236.314,108.9187,42.21441,382.4865,340.0868,302.7469,9.660263,180.5014,248.6657,5.76831,175.3009,196.6645,51.60332
16564.14505,33.9554,8.579803,11.71225,150.4272,211.7134,309.8865,109.8492,39.4889,358.7272,337.444,351.6381,9.127218,239.6802,235.3824,5.382806,165.2543,186.1716,47.97737
16564.24511,31.28244,18.11266,10.83185,141.7169,232.841,306.939,110.4984,36.93935,336.4438,355.2263,337.3505,8.623587,285.5669,273.4726,5.023066,155.7835,176.2386,44.60619
16564.34517,28.81989,55.4511,10.01763,150.1697,258.6446,289.5103,104.7903,34.55441,427.4502,354.8776,362.8025,8.147745,309.4181,310.4607,4.687368,146.8554,166.8356,41.4719
16564.44523,26.55119,53.91129,9.26461,146.0754,293.0194,273.0713,99.37708,32.32344,512.1765,374.2899,343.1326,7.69816,303.7978,293.8763,4.374105,175.5188,157.9342,38.55784
16564.54529,24.46109,51.49382,8.568197,137.617,318.3954,257.5656,99.64571,30.23652,556.9611,399.986,324.5292,7.273382,282.7661,278.1778,10.67346,165.4598,248.4479,35.84854
16564.64536,22.53551,69.46888,7.924133,143.6259,361.7285,242.9405,105.7614,28.28434,548.3801,394.8318,306.9344,6.872043,297.0527,287.704,24.96136,189.1046,235.1922,33.32961
16564.74542,20.76152,66.35378,7.328482,135.3094,345.4078,272.3662,134.5106,26.4582,532.8284,371.0175,290.2935,6.49285,307.5678,272.3352,23.29316,178.2669,222.6438,30.98768
16564.84548,19.12718,63.37837,6.777606,146.0848,371.6648,389.6817,173.4989,24.74996,499.7302,348.6396,274.5548,6.13458,350.6472,257.7875,23.2352,168.0504,210.7649,68.96143
16564.94554,17.62149,60.59998,6.268139,146.4783,381.5421,399.2082,164.5364,23.15201,489.5876,374.4978,280.111,5.79608,332.8785,244.0168,21.68237,158.4193,199.5197,79.07085
16565.0456,16.23433,57.88258,5.796968,179.6362,451.0005,376.5403,156.0368,21.65723,459.1755,351.91,264.9244,5.476257,360.9442,230.9818,20.2333,149.3402,207.0133,105.5125
16565.14566,14.95636,55.28703,5.361215,179.7503,471.1843,355.1594,147.9763,20.25896,466.3023,340.4597,335.2605,5.174082,355.872,218.6431,134.5751,140.7815,195.9683,129.815
16565.24573,13.779,52.80787,4.958216,169.342,456.021,334.9926,140.3321,18.95097,495.4372,346.993,317.0838,4.88858,375.251,206.9635,262.3942,132.7132,264.6132,139.382
16565.34579,12.69432,61.23463,4.585511,159.5364,486.2574,315.971,133.0829,17.72742,504.8478,353.6521,299.8927,4.618833,392.854,258.0139,288.8984,125.1073,322.7027,129.5882
16565.44585,11.69503,58.48877,4.240822,155.123,482.9596,298.0294,126.2081,16.58288,473.4877,332.3216,283.6335,4.363969,393.0041,244.2312,269.5909,117.9374,347.8521,120.4826
16565.54591,10.77439,55.86604,3.922043,146.1407,461.1692,281.1066,119.6885,15.51222,444.0757,382.1239,268.256,4.123169,422.0493,231.1847,251.5738,111.1783,356.0256,148.9956
16565.64597,9.926236,53.36091,3.627226,167.1382,440.3618,302.6437,113.5056,14.5107,416.4906,380.4125,253.7121,3.895657,471.9291,218.8352,234.7608,104.8066,398.3064,138.5263
16565.74603,9.144844,72.64782,3.35457,157.4602,420.4933,307.429,107.6422,13.57383,390.6191,373.5584,239.9567,3.680698,469.0639,207.1453,219.0714,98.80011,401.7283,137.0581
16565.84609,8.424963,69.39017,3.10241,148.3426,482.4985,307.6653,102.0816,12.69746,419.8845,351.0272,226.9471,3.4776,511.5652,216.9357,204.4306,93.13783,420.4405,152.3656
16565.94616,13.79388,66.2786,2.869204,139.7529,460.7288,401.6443,96.80831,11.87766,406.6255,377.215,214.6428,3.285709,484.6736,223.7294,190.7682,87.80005,406.3508,141.6595
16566.04622,28.60153,71.52158,2.653528,131.6607,472.9435,378.838,126.8072,11.1108,381.3668,364.3516,203.0057,3.104407,469.7209,255.5278,178.0189,82.76818,405.261,131.7057
16566.14628,26.35002,71.81306,2.454065,124.037,451.605,390.2773,120.2566,10.39344,357.6771,342.3757,191.9994,2.933108,437.2025,261.6479,166.1216,109.7317,383.6387,141.644
16566.24634,41.06329,68.59285,2.269594,126.3627,431.2292,390.9616,114.0444,9.722404,397.5455,334.6338,181.5899,2.771262,406.9353,247.6711,155.0195,103.443,363.1701,131.6913
16566.3464,37.8308,66.97861,2.098991,119.0458,470.3196,368.7619,108.1532,9.094689,385.0636,314.4503,171.7447,2.618346,378.7635,314.0065,144.6593,97.5146,353.3196,122.4379
16566.44646,34.85276,79.66974,1.941211,112.1525,449.0995,381.9098,102.5662,8.507503,379.1446,358.3842,162.4333,2.473868,415.7743,304.6397,134.9916,129.7871,357.7847,113.8346
16566.54653,32.10916,76.09721,1.795292,105.6585,436.3772,384.2315,97.26787,7.958227,463.9689,336.7683,153.6268,2.337362,386.9906,288.3663,125.9699,122.3489,338.6954,105.836
16566.64659,29.58153,72.68489,1.660342,99.5404,416.6884,375.8919,92.24323,7.444414,435.1481,316.4561,192.1996,2.208389,360.1996,317.2918,117.5512,115.337,320.6247,98.39929
16566.74665,27.25288,69.42558,1.535535,93.7766,397.888,452.9143,87.47814,6.963775,408.1176,297.369,193.5037,2.086532,335.2633,300.3425,109.6951,137.5823,303.518,109.2909
16566.84671,25.10753,66.31242,26.16003,88.34654,414.2313,514.0553,116.4946,6.514168,463.743,279.4332,183.0126,1.971399,312.0533,311.4807,102.364,174.0498,330.2833,116.2095
16566.94677,23.13107,63.33887,42.04239,102.4702,395.5417,553.7765,110.4767,6.093589,434.9363,262.5792,227.6091,1.862619,290.4501,294.8418,95.52286,164.0749,319.42,108.044
16567.04683,21.3102,75.98665,38.88209,96.53676,377.6954,556.4451,107.5234,5.700165,407.919,246.7418,263.9549,1.759841,348.7758,279.0918,89.13894,154.6717,335.3799,128.2403
16567.14689,25.46151,72.57928,97.05866,117.2985,360.6543,536.676,101.969,5.332141,455.3598,231.8595,343.1509,1.662735,342.8566,264.1831,83.18166,145.8074,329.7551,146.1662
16567.24696,23.45718,69.32471,89.76284,142.864,344.3821,547.6857,96.7015,4.987878,427.0739,217.8749,393.5145,1.570986,384.9399,262.2834,77.62252,137.4511,312.1613,135.8957
16567.34702,21.61063,66.21607,83.01544,134.5916,328.8441,516.5869,91.70612,4.665843,400.5449,240.8511,372.1795,1.484301,358.2909,248.2726,72.43491,129.5737,317.3568,126.3468
16567.44708,19.90945,96.65363,132.7284,220.1225,314.007,487.2539,86.96878,4.364599,375.6639,242.6096,352.0013,1.402398,333.4867,287.1951,67.59399,122.1478,309.2713,117.469
16567.54714,18.34218,97.75862,200.6152,215.0742,299.8395,484.6975,82.47617,4.082804,388.7094,227.9766,399.6009,1.325015,310.3997,292.6409,63.07659,115.1474,292.7704,126.8047
16567.6472,16.89829,120.9592,287.0062,202.6205,319.1832,457.1752,78.21563,3.819203,376.3567,265.8002,388.3882,1.251902,288.911,353.1327,58.8611,108.5483,361.3085,117.8947
16567.74726,15.56806,145.4158,386.8245,204.7496,304.7821,431.2158,74.17519,3.572622,403.222,249.7685,395.1612,1.182823,268.9099,427.7878,54.92733,102.3273,342.0312,109.6107
16567.84732,14.34254,138.8951,376.1824,415.8511,295.8494,450.4975,70.34346,3.34196,378.1747,234.7037,373.737,1.117556,250.2935,404.9359,51.25646,96.46288,349.7636,126.9642
16567.94739,13.2135,132.6668,347.905,621.0464,282.501,465.9607,66.70967,3.126191,390.0182,220.5475,395.9738,1.05589,232.9659,395.2871,47.83092,90.93455,331.1023,118.043
16568.04745,12.17333,126.7178,321.7533,619.0308,278.0982,498.8773,63.2636,2.924352,388.2202,238.1707,479.2021,0.9976272,267.7163,374.1715,44.63432,85.72304,349.6787,109.7486
16568.14751,48.04734,159.8294,297.5674,644.4401,305.5521,477.1462,59.99554,2.735545,364.1048,267.2944,453.2215,0.942579,249.1826,354.1838,41.65135,80.8102,377.6822,102.037
16568.24757,44.26506,158.0511,275.1995,607.1243,305.9246,495.1534,102.1208,2.558928,352.6866,262.3001,428.6494,0.8905684,231.9319,335.2638,38.86773,76.17893,400.153,94.86728
16568.34763,40.78052,150.9639,254.5129,576.9679,342.162,507.8626,107.881,2.393714,345.6372,284.6987,405.4096,0.8414276,215.8754,355.2664,36.27015,71.81308,459.8363,88.20135
16568.44769,37.57029,167.0327,235.3814,543.5591,326.7242,525.9995,122.0947,2.239167,324.167,273.8208,383.4297,0.7949984,200.9306,407.4532,33.84616,67.69743,477.035,82.0038
16568.54776,34.61276,159.5427,238.3831,512.0848,311.9828,532.1629,129.3272,2.094599,304.0304,283.0903,362.6415,0.7511311,187.0203,510.8975,31.58418,97.58727,451.5833,76.24173
16568.64782,31.88805,221.483,271.4647,487.9321,307.508,580.1202,122.6464,1.959363,285.1447,284.3525,342.9804,0.7096844,233.3123,483.606,29.47337,97.56954,427.4895,70.88454
16568.74788,29.37782,211.5513,259.705,525.7509,322.0176,566.2352,116.3108,1.83286,317.6444,267.2018,324.3852,0.6705246,227.3475,457.7725,27.50362,118.5909,404.6812,65.90377
16568.84794,27.06521,202.065,240.1832,522.1184,333.5934,559.4426,121.0555,1.714524,331.2268,271.6779,306.7982,0.6335257,231.2919,433.3189,25.66552,111.7944,383.0898,61.27298
16568.948,24.93464,193.0041,222.1288,509.1335,318.5421,537.9658,152.9115,1.603828,310.6517,255.2917,290.1647,0.5985683,278.2607,410.1717,23.95025,105.3874,397.7128,56.96758
16569.04806,22.97179,196.4212,205.4316,558.8076,304.1699,620.3187,271.3167,1.500279,291.3547,255.2498,339.2737,0.5655398,258.997,388.2609,22.34963,99.34758,376.4933,52.96471
16569.14812,21.16345,195.3179,189.9895,562.4864,290.4462,634.5114,257.301,1.403415,273.2563,284.875,320.8795,0.5343338,241.0669,367.5205,20.85597,93.65392,356.4058,49.2431
16569.24819,19.49747,200.1649,207.7354,530.8932,277.3417,598.4824,244.0094,1.312805,256.2823,267.6928,303.4825,0.5048497,224.378,347.8881,19.46214,88.28656,337.3901,45.78299
16569.34825,17.96263,191.1892,192.1201,500.1523,274.3325,564.4992,243.0775,1.228046,240.3625,251.5469,287.0288,0.4769925,208.8445,329.3044,18.16146,83.22681,319.389,42.566
16569.44831,16.54861,182.616,177.6786,471.1915,261.955,532.4456,230.5206,1.148759,298.4976,236.3748,271.4671,0.4506725,194.3864,311.7134,16.9477,78.45704,302.3483,39.57507
16569.54837,15.24591,210.9444,186.4834,443.9075,256.2689,502.2121,218.6125,1.074591,371.3808,222.1179,256.7491,0.4258048,180.9292,295.0622,15.81506,73.96062,300.5525,36.79429
16569.64843,14.04575,201.4853,172.4655,449.2473,244.7064,505.0675,207.3194,1.005211,348.3114,208.7208,242.8291,0.4023092,168.4036,279.3004,14.75812,69.7219,328.6429,34.2089
16569.74849,12.94007,192.4504,176.8469,432.8305,233.6656,496.2054,196.6097,0.9403108,326.6751,196.1318,229.6638,0.3801102,156.7452,264.3805,13.77182,65.7261,338.3983,31.80519
16569.84856,11.92143,183.8206,163.5534,422.0387,263.151,483.9355,186.4533,0.8796009,351.0098,184.3021,217.2122,0.359136,145.8939,250.2577,12.85143,61.95931,344.7696,29.57037
16569.94862,10.98298,175.5778,165.4833,397.6009,251.278,506.6193,196.0449,0.8228106,329.2058,173.1859,205.4358,0.3393192,135.7938,269.8764,11.99255,58.40839,356.7783,27.49258
16570.04868,10.1184,167.7046,176.9121,374.5782,239.9406,521.2579,243.7555,0.7696869,333.3001,162.7402,194.2978,0.3205959,126.3929,267.7116,11.19107,109.6709,356.5661,25.56079
16570.14874,9.321882,160.1844,183.0477,352.8885,256.4651,491.6596,291.0704,0.7199931,333.1461,152.9246,183.7636,0.3029056,117.6428,289.396,10.44316,135.522,337.5419,23.76474
16570.2488,8.588065,153.0015,184.1514,332.4548,273.7276,463.7421,276.0343,0.6735076,312.4518,143.7009,173.8006,0.2861916,109.4985,281.155,9.745227,127.7551,319.5327,22.09489
16570.34886,7.912014,146.1406,170.3089,407.3475,281.904,437.4097,288.0016,0.6300235,341.7692,135.0336,164.3778,0.2703998,101.918,287.6742,9.09394,120.4334,302.4843,20.54237
16570.44892,7.289181,139.5874,157.5069,398.0534,269.1849,412.5726,273.1241,0.5893468,320.5392,176.8138,155.4658,0.2554794,94.86232,314.9499,8.486179,113.5313,286.3456,19.09894
16570.54899,6.715378,143.4184,145.6672,375.0045,257.0396,459.6623,259.0151,0.5512964,313.711,166.1493,147.037,37.28073,138.586,298.1257,7.919036,107.0248,271.0679,17.75694
16570.64905,6.186744,140.6726,134.7175,360.4572,245.4424,479.2969,245.635,0.5157027,341.5287,165.0397,139.0652,40.32642,128.9918,320.4542,7.389796,100.8911,256.6053,16.50923
16570.74911,5.699725,134.3646,164.1905,339.5853,234.3683,452.0813,232.946,0.482407,380.1787,155.0854,131.5256,38.10124,167.5293,303.336,6.895926,108.9637,264.743,15.34919
16570.84917,5.251043,128.3394,165.5456,319.9219,223.794,426.4111,220.9125,0.451261,420.5955,200.2667,124.3947,37.07395,215.996,287.1322,6.435062,117.442,256.8011,14.27067
16570.94923,4.837682,122.5845,153.1017,302.7004,228.5618,402.1985,209.5007,0.4221259,460.7325,188.1877,117.6505,35.02824,201.0428,322.2221,6.004998,180.3462,243.0998,77.9901
16571.04929,4.45686,117.0876,149.1936,285.1728,218.2494,379.3607,235.4137,0.3948719,432.1128,176.8371,111.2719,33.09542,312.5378,339.5632,5.603676,229.7363,275.407,80.13267
16571.14935,4.106017,111.8372,137.9788,268.6601,208.4023,357.8197,277.5754,0.3693775,405.2709,166.1712,105.2391,42.42618,332.497,352.2213,5.229175,231.7915,285.0161,91.93127
16571.24942,3.782792,106.8222,127.607,262.5107,198.9995,337.5019,263.2365,0.3455291,380.0963,156.1486,99.53342,115.6475,309.4785,399.5106,4.879702,218.5075,269.8094,85.47164
16571.34948,3.485011,102.0322,148.1895,297.4948,190.0209,318.3378,257.6213,0.3232205,356.4856,146.7305,94.13707,121.5543,288.0536,378.1693,4.553585,266.8394,255.4139,84.18358
16571.44954,3.210671,97.45687,137.0502,378.8946,181.4474,300.2618,256.7143,0.3023522,334.3414,137.8804,89.03329,129.49,268.1119,357.9681,4.249262,257.595,241.7866,134.7382
16571.5496,2.971123,93.08675,126.7483,356.955,173.2607,319.9045,292.3664,0.2828312,313.5728,156.8381,84.20622,127.3375,249.5508,352.9465,3.965278,302.8374,228.8863,125.2707
16571.64966,2.737237,105.5475,117.2207,336.2859,196.1433,440.8889,304.7722,0.2645706,294.0944,147.3784,137.6141,120.3111,232.2746,334.0926,3.700274,285.4816,216.6743,151.1232
16571.74972,2.521762,121.245,108.4093,316.8135,200.3474,475.4449,403.3605,0.2474889,328.8821,172.8223,130.1531,113.6725,242.8219,377.5493,3.452979,269.1205,205.1138,140.5044
16571.84979,2.323249,115.8082,100.2603,356.2694,214.5989,481.3002,382.5238,0.2315101,327.902,162.3985,201.4905,107.4001,226.0116,357.3811,3.222212,253.6971,194.1702,130.6318
16571.94985,2.140363,110.6151,92.7238,335.6399,204.9165,545.9933,364.3321,0.216563,375.3785,152.6034,223.0647,119.5955,230.6445,338.2903,3.006867,239.1576,183.8104,121.4528
16572.04991,1.971874,105.655,85.75383,316.205,195.6709,514.9906,345.5115,0.2025809,352.0608,198.547,223.9595,112.9963,214.6772,358.5697,2.805914,225.4513,174.0034,138.9017
16572.14997,1.816648,108.1861,90.69803,297.8954,186.8425,514.5668,327.6632,0.1895015,361.7607,186.5716,219.9478,106.7613,283.3438,339.4154,2.618391,212.5306,164.7196,129.1416
16572.25003,1.673642,103.3349,88.44917,280.6461,178.4125,515.2002,310.7368,0.1772666,479.5265,175.3186,208.023,100.8703,301.8954,347.6363,2.443401,200.3504,204.1341,120.0674
16572.35009,1.541893,98.70118,81.80052,264.3955,170.3627,506.5344,294.6848,0.1658216,457.9527,164.7442,229.0738,95.30433,280.9954,329.066,2.280105,188.8682,193.2427,111.6307
16572.45015,1.420516,94.27525,75.65164,249.0859,162.6762,477.7722,279.4621,0.1551156,438.7595,184.5976,245.4797,90.04552,278.2756,311.4878,2.127723,178.0441,182.9324,103.7869
16572.55022,1.308693,90.0478,89.43448,234.6628,207.4989,525.9568,265.0257,0.1451007,433.0692,257.5299,232.1706,85.07688,259.0109,294.8486,1.985524,167.8403,173.1723,96.49423
16572.65028,1.205673,86.0099,82.71176,221.0749,198.1368,536.7511,255.6298,0.1357325,406.1679,241.997,219.5832,80.38242,376.6471,313.318,1.852829,158.2212,163.9328,120.1653
16572.75034,1.110762,82.15308,76.49438,208.2737,189.1972,506.2731,242.4245,0.1269691,380.9376,248.5506,207.6782,75.94698,350.5721,311.5543,1.729002,149.1535,155.1863,139.8192
16572.8504,1.023323,94.55221,70.74436,196.2138,180.6609,477.5258,229.9014,0.1187715,384.3094,233.5593,196.4186,75.33569,326.3023,322.895,1.61345,140.6054,146.9065,142.4072
16572.95046,0.9427674,90.31233,65.42657,184.8522,172.5097,450.4108,218.0252,0.1111032,475.0544,228.7125,223.2856,71.17873,303.7127,332.7695,1.505621,132.5473,170.0653,132.4008
16573.05052,0.8685529,86.26258,60.5085,174.1485,164.7263,424.8354,206.7625,0.10393,483.4778,214.9177,211.1798,67.25114,282.6869,348.57,1.404998,124.9509,160.9916,123.0976
16573.15059,0.8001806,82.39442,55.96012,164.0646,157.2941,400.7123,196.0816,0.09721985,453.4452,235.1063,199.7304,81.74516,263.1168,329.9499,1.3111,117.7899,177.9432,114.448
16573.25065,0.7371905,78.69972,51.75365,154.5646,150.1972,377.9589,185.9525,0.09094298,425.2782,220.9259,188.9017,77.23454,244.9014,346.7955,1.223478,111.0393,188.1925,106.4062
16573.35071,0.679159,75.1707,47.86337,145.6147,143.4205,424.7924,195.955,0.08507136,398.8608,207.6007,178.6601,165.2808,227.9471,401.209,1.141711,104.6756,178.1517,98.92949
16573.45077,0.6256957,72.10411,44.26551,137.183,136.9496,400.6717,250.8811,0.07957884,374.0844,195.0793,168.9738,189.1927,212.1665,379.777,1.065409,98.67657,168.6466,91.97812
16573.55083,0.576441,68.87084,40.93811,129.2395,130.7706,422.2228,284.2691,0.07444093,350.847,183.3131,159.8127,178.7532,197.4784,359.4899,0.9942063,93.02136,159.6486,85.5152
16573.65089,0.5310637,65.78256,37.86082,121.756,124.8704,398.248,269.5844,0.06963475,362.2076,172.2565,171.2657,194.8705,183.8072,340.2865,0.9277622,87.69026,151.1307,79.50639
16573.75095,0.4892584,62.83276,35.01486,114.7058,119.2364,375.6346,255.6582,0.06513888,380.5942,161.8669,170.9618,184.1177,171.0824,322.1089,0.8657585,82.66469,143.0673,73.91981
16573.85102,0.4507441,86.49365,32.38282,108.0639,171.706,403.5356,242.4515,0.06093327,405.3919,152.1039,161.6929,213.9153,159.2385,304.9023,0.8078987,77.92713,156.5283,68.72577
16573.95108,0.4152616,102.516,109.206,101.8065,205.3815,486.0916,229.927,0.05699919,467.6329,170.3397,178.5482,219.3565,148.2145,288.6148,0.7539057,73.46109,148.1768,63.89669
16574.05114,0.3825722,97.91902,100.9971,95.91153,196.1149,497.2018,218.0495,0.05331912,477.3397,187.4095,168.868,274.9013,137.9538,273.1974,0.7035212,69.251,196.8822,80.6398
16574.1512,0.3524562,106.4308,93.4052,90.35786,235.1683,468.9696,241.7601,0.04987664,495.9032,224.0287,159.7125,316.2056,128.4034,282.0208,0.6565039,65.28219,196.8466,100.3644
16574.25126,4.165484,101.6582,86.384,85.12576,224.5579,442.3404,242.115,101.6829,515.6334,210.5164,151.0535,301.8094,119.5141,266.9556,0.6126289,61.54083,186.3441,93.31223
16574.35132,25.01083,97.0997,79.89059,80.19663,214.4261,472.7549,295.4385,95.11789,483.6034,206.4828,142.8639,285.1558,111.2402,304.3091,0.5716861,58.0139,185.4133,86.75557
16574.45138,23.04198,92.74559,73.88528,75.55292,204.7515,518.8723,291.2069,88.97673,560.7042,200.8849,135.1183,269.4212,103.5392,288.0533,0.5334795,54.68909,175.5208,80.65961
16574.55145,21.22812,88.58672,68.33138,71.17809,195.5134,489.4095,354.3167,83.23206,568.016,213.2831,127.7927,254.5547,96.37125,291.2057,0.4978264,51.55483,210.4869,74.992
16574.65151,19.55705,84.61435,63.19497,67.05659,186.6921,461.6197,336.0134,77.85829,532.7321,224.2536,120.8642,240.5086,89.69955,330.8774,0.4645559,48.60019,199.2566,69.72262
16574.75157,18.01752,80.8201,58.44465,63.17373,178.2688,435.4079,318.6557,72.83147,499.6399,230.5267,114.3114,227.2376,83.48973,327.9968,0.4335091,45.81489,188.6255,64.82349
16574.85163,16.59918,87.12078,54.05141,59.51571,211.5014,410.6844,323.0446,68.1292,468.6033,242.0922,108.1138,214.6988,77.70981,321.0468,0.4045371,43.18922,178.5615,60.26861
16574.95169,15.2925,83.21414,49.98841,56.06951,201.9588,387.3648,306.3568,63.73053,439.4947,227.4904,141.3221,202.8519,72.33002,316.3994,0.3775013,40.71402,169.0345,56.03378
16575.05175,14.08868,79.48268,46.23082,52.82285,211.1228,365.3694,308.5306,59.61585,412.1942,213.7693,133.6602,191.6587,67.32268,317.8311,0.3522724,38.38068,160.0159,52.09652
16575.15182,12.97962,75.91855,42.75569,49.76419,208.4468,344.6228,386.1162,55.76683,386.5896,293.394,126.4136,181.0832,62.66199,358.1538,0.3287295,36.18106,151.4784,48.43591
16575.25188,11.95786,72.51424,39.54177,46.88264,238.2287,325.0544,411.5409,52.16632,416.492,275.6979,119.5599,171.0912,58.32395,339.0217,0.3067601,34.10751,143.3964,45.03252
16575.35194,11.01654,69.26258,52.66083,44.16794,227.4802,306.597,427.6232,48.79827,390.6204,259.0692,113.0778,161.6505,54.28624,373.8614,0.2862589,32.15279,135.7456,41.86827
16575.452,10.14932,75.5609,69.52103,41.61043,217.2166,289.1877,405.5331,45.64767,366.3559,243.4435,106.9471,164.7112,50.52805,353.8902,0.2671278,30.31009,128.5031,38.92636
16575.55206,9.350368,76.17606,65.39559,39.20102,242.8549,272.767,384.5842,42.70049,343.5986,228.7602,101.1488,155.6225,47.03003,334.9859,0.2492753,28.57301,121.6469,36.19117
16575.65212,8.614309,72.76019,60.47986,36.93111,231.8977,257.2787,364.7174,39.94359,322.255,214.9625,123.7903,222.984,43.77419,366.2402,0.2326159,26.93547,115.1565,33.64816
16575.75218,7.936192,82.63094,91.66307,34.79265,221.4348,307.2756,358.0391,37.36469,302.2372,201.997,181.0561,256.5506,40.74374,388.8672,0.2170699,25.39179,109.0125,31.28384
16575.85225,7.311456,78.92564,86.21713,32.77802,266.472,303.8041,339.5436,34.95228,374.0927,189.8136,184.4128,242.3943,37.92308,368.0945,0.2025628,101.2287,159.1595,29.08566
16575.95231,6.735899,75.38648,85.34351,30.88003,268.0269,387.5945,322.0035,32.69563,401.948,178.365,211.3797,254.1766,35.2977,348.4314,0.1890253,115.5076,202.9389,56.32052
16576.05237,6.20565,72.00603,97.82784,29.09195,255.9339,375.3134,305.3695,30.58468,406.4784,167.6069,199.9195,240.1514,32.85407,329.8187,0.1763925,156.4741,207.9203,52.36311
16576.15243,5.717143,68.77716,90.4742,27.40741,312.444,354.0023,347.2552,28.61002,381.2288,157.4977,196.8287,267.4933,30.57961,312.2003,0.1646039,172.1423,196.8269,61.92124
16576.25249,5.26709,65.69308,102.108,25.82041,327.1066,333.9012,383.2457,26.76285,357.5477,147.9982,196.3593,252.7332,28.46261,295.523,0.1536032,223.0938,186.3254,131.1167
16576.35255,4.852465,62.74729,96.24014,24.3253,312.348,377.377,412.0547,25.03494,389.6702,139.0717,185.7134,252.6822,26.49217,279.7366,0.1433377,343.8623,185.403,121.9037
16576.45262,4.47048,87.11333,89.00584,22.91676,298.2553,367.5208,456.4165,23.4186,392.1491,130.6836,175.6447,238.7394,95.9749,297.2864,0.1337582,407.0317,204.8049,195.8545
16576.55268,4.118565,83.20702,82.31535,21.58979,323.7996,346.6522,432.839,21.9066,367.7896,122.8014,188.0274,225.566,142.7535,281.4058,0.124819,532.7247,282.2062,261.9959
16576.65274,3.794352,83.59922,77.90817,20.33965,309.1902,326.9684,458.2137,20.49223,344.9433,115.3946,216.9593,235.3642,132.8708,266.3735,0.1164772,502.194,267.1494,296.1854
16576.7528,3.495661,79.85049,72.05188,19.1619,295.2399,353.1659,470.6466,19.16918,344.4037,108.4346,205.1965,230.1362,132.2899,303.9981,0.1086928,473.413,252.8959,345.864
16576.85286,3.220483,76.26987,84.35482,18.05235,281.9191,333.1123,518.0592,17.93155,323.0101,101.8944,194.0715,221.0165,136.1703,287.7589,0.1014287,446.2815,263.9631,321.5616
16576.95292,2.966967,81.55446,78.01394,17.00704,269.1993,329.3022,491.2974,16.77382,302.9454,95.7486,183.5496,208.821,228.152,313.5459,0.09465013,420.7048,249.8796,298.9667
16577.05298,19.3347,77.89742,72.1497,16.02227,257.0534,310.6037,465.9181,15.69084,340.3948,89.97352,257.8785,197.2984,234.8909,313.0788,0.08832453,396.594,236.5475,277.9596
16577.15305,17.81268,74.40437,117.8644,15.09451,245.4555,355.7572,441.8498,14.67778,329.7421,84.54677,243.8972,203.9901,270.7494,296.3546,0.08242168,373.865,223.9267,258.4285
16577.25311,16.41047,71.06796,112.87,14.22048,264.4117,398.8811,427.4837,13.73013,351.8269,79.44733,266.988,192.7341,258.3363,310.6005,0.07691333,352.4386,234.0059,240.2698
16577.35317,15.11864,67.88115,104.3857,13.39705,265.3662,476.7359,405.4008,12.84366,329.9722,74.65546,252.5128,210.7063,254.9993,294.0086,0.0717731,332.2402,221.5208,223.387
16577.45323,13.9285,64.83725,96.5391,12.62131,253.3932,449.6658,384.4587,12.01443,309.475,70.15261,238.8225,199.0797,237.3459,278.3031,0.06697641,313.1993,209.7017,207.6905
16577.55329,12.83205,69.51836,115.2812,11.89048,241.9605,444.6093,364.5984,11.23873,290.2511,65.92136,225.8744,188.0947,282.5381,306.373,0.06250029,295.2497,262.1728,193.097
16577.65335,11.82191,66.40104,118.9265,11.20197,265.3351,419.3633,345.7641,10.51312,272.2213,61.94531,213.6283,177.7158,307.1042,316.3128,0.05832331,278.3288,286.3587,179.5288
16577.75341,10.89129,63.42351,109.9869,10.55333,257.218,460.5482,327.9026,9.834353,255.3115,58.20908,202.0461,167.9096,285.8436,299.4158,0.05442549,262.3776,285.9533,166.9141
