Time,C00,C01,C02,C03,C04,C05,C06,C08,C09,C10,C11,C12,C13, C14,C15,C16,C18,C19
115.1708117,57.44925,148.8606,351.418,30.39657,565.5226,13.69432,374.1256,184.5615,122.7131,569.5962,456.8467,595.2014,28.07884,188.4857,8.111094,0.3585404,189.2188,486.9063
115.2708733,54.94157,182.0176,324.8181,28.61956,901.0102,23.95286,353.8566,172.883,116.3196,545.7095,436.5766,768.8562,26.5463,179.5463,7.750741,0.3398139,255.1909,461.5931
115.3709348,52.54336,174.5887,300.2316,55.87069,1258.037,22.68243,334.6856,161.9436,110.2593,579.8104,417.2059,734.7603,25.0974,234.676,7.406396,0.3220654,256.4981,437.5959
115.4709963,60.2345,167.4629,277.5061,402.913,1361.781,90.69108,316.5533,151.6963,104.5147,595.7268,409.7164,702.1765,23.72758,223.5459,7.07735,0.305244,242.3088,414.8462
115.5710578,108.1341,160.628,256.5008,550.8344,1389.354,85.88094,299.4034,142.0974,99.06936,570.7443,411.6149,710.8915,22.43253,237.3465,6.762923,0.2893011,228.9045,393.2792
115.6711194,109.9363,154.072,237.0855,591.3516,1501.559,81.32591,283.1826,133.106,93.90775,546.8094,393.3517,679.3662,21.20816,291.954,6.462464,0.274191,216.2417,372.8335
115.7711809,105.1376,175.5135,231.8446,556.7808,1652.764,77.01249,267.8406,124.6835,89.01507,525.0657,416.2747,653.4895,20.05061,328.2635,6.175354,0.25987,204.2794,353.4507
115.8712424,106.5825,168.35,214.2955,524.231,1586.529,72.92784,253.3297,116.7939,84.3773,522.8194,475.3423,721.5941,18.95625,312.6948,5.901,0.246297,216.9906,335.0756
115.9713039,102.1871,161.4789,198.0748,493.584,1512.407,69.05984,239.6051,109.4035,79.98116,500.8943,507.9826,703.522,17.92162,297.8645,5.638835,0.2334329,211.4966,317.6557
116.0713654,97.72664,154.8882,183.082,464.7287,1441.748,65.39699,226.624,119.0004,75.81406,479.8887,515.9351,739.9612,16.94345,283.7375,5.388317,0.2212408,220.3553,301.1415
116.171427,93.46084,148.5665,169.2239,437.5603,1385.215,61.92841,214.3461,111.4704,71.86408,459.764,510.3868,719.9905,26.33517,309.2087,5.148929,0.2096854,208.1654,285.4858
116.2714885,107.433,142.5028,156.4148,411.9802,1397.777,58.64381,202.7335,133.2364,68.1199,454.5049,487.7411,713.7751,133.9477,294.5438,4.920176,0.1987336,228.1478,270.644
116.37155,102.7435,187.8193,144.5753,387.8955,1346.238,55.53341,191.75,124.8056,64.57079,461.0121,466.1003,682.1219,144.5583,280.5743,4.701586,0.1883537,215.5269,256.5738
116.4716115,98.25871,180.1535,133.632,365.2188,1283.343,52.58799,181.3615,116.9083,61.20658,441.679,485.2048,685.165,169.1621,267.2674,4.492707,0.178516,203.6041,243.2351
116.5716731,93.96968,172.8006,123.517,343.8679,1223.385,49.79878,171.5359,109.5107,58.01766,423.1567,463.6765,654.7805,221.3564,254.5916,4.293108,0.1691922,192.3409,230.5898
116.6717346,89.86787,190.4076,161.8801,323.7651,1207.919,47.15752,162.2426,102.5812,120.2113,405.4111,467.4412,625.7435,252.7055,242.5169,4.102377,0.1603553,181.7008,218.6019
116.7717961,85.94511,182.6362,177.1123,304.8375,1151.486,44.65634,153.4527,96.09023,113.9481,403.7675,479.1259,644.2037,264.4024,231.015,3.92012,0.15198,171.6493,207.2373
116.8718576,127.7169,176.9657,163.7061,287.0165,1097.689,42.28782,145.1391,90.00995,196.9819,386.8351,514.867,615.6357,249.9713,246.2028,108.0793,0.1440421,162.1538,196.4635
116.9719191,133.035,169.7429,151.3147,270.2373,1046.405,40.04493,137.2759,84.31441,218.7344,413.3606,496.0266,588.3346,236.3278,234.526,103.2776,0.1365188,180.6241,186.2498
117.0719807,137.6382,174.2333,141.8859,254.439,997.5178,37.92099,129.8387,78.97926,207.3381,396.0258,568.2091,562.2442,223.429,223.4031,98.6893,0.1293884,170.6321,176.567
117.1720422,175.4273,206.2801,131.1461,239.5643,1004.042,35.90971,122.8044,73.98171,196.5356,383.5347,542.9979,583.4386,211.2343,273.1327,94.3048,0.1226305,212.9128,167.3877
117.2721037,167.7698,197.8609,121.2192,225.5592,973.5389,34.0051,116.1512,69.30039,204.0114,419.6404,528.7275,557.5653,199.7051,260.1787,90.1151,0.1162255,201.1346,158.6856
117.3721652,160.4466,220.5525,112.0438,212.3728,1022.829,32.20151,109.8585,64.91529,193.3822,402.0422,505.2681,532.8394,188.8052,247.8391,86.11153,0.110155,190.008,150.4359
117.4722268,153.4431,259.309,103.5628,199.9573,1069.957,30.49358,150.5922,60.80766,210.6993,385.1821,504.6219,535.1111,178.5002,236.0847,82.28583,0.1044017,179.4969,142.615
117.5722883,161.3086,248.7254,95.72385,233.884,1079.744,28.87624,142.4335,56.95995,278.8041,377.1482,501.1482,525.1316,168.7576,235.6287,78.63009,0.09894878,275.4902,135.2008
117.6723498,154.2674,243.0562,88.47822,259.2758,1305.022,27.34468,134.7169,53.35571,300.4823,361.332,522.6121,571.0166,159.5468,224.4534,77.70802,0.0937807,275.2817,128.172
117.7724113,156.021,233.1359,81.78103,246.4062,1464.659,25.89435,127.4183,49.97953,284.8269,346.1791,499.4241,620.2526,150.8387,221.7146,74.25567,0.08888254,340.654,121.5086
117.8724728,149.2107,230.9174,75.59077,435.6745,1638.256,40.7308,120.5152,67.05791,269.9872,420.0791,557.2583,592.7467,142.6059,211.1992,84.77576,0.08424022,328.639,115.1916
117.9725344,142.6976,221.4926,69.86908,448.2705,1778.384,38.57049,113.986,108.1324,255.9206,402.6269,532.533,566.4606,134.8225,201.1826,81.0094,0.07984036,362.8218,109.2031
118.0725959,158.5534,212.4525,64.58047,422.0643,1964.35,61.16048,107.8106,173.1588,242.5869,440.3073,529.8876,596.7849,127.4639,191.641,79.52824,0.07567031,373.3521,103.5258
118.1726574,208.3973,233.302,59.69218,506.725,2091.166,57.9166,101.9697,162.2019,229.9478,482.5027,506.3768,671.0555,120.5069,182.552,75.99502,0.07171806,418.9192,98.14377
118.2727189,199.3007,223.7798,55.1739,610.2473,2124.893,102.2491,96.4453,180.4449,217.9673,462.2683,483.9091,653.9614,113.9296,221.2585,72.61877,0.06797224,433.929,93.04149
118.3727804,190.6012,272.3506,50.99762,695.0108,2122.128,96.82596,91.22017,187.1512,231.049,454.4384,554.7576,662.7262,107.7113,210.7647,69.39251,0.06442206,409.9244,88.20446
118.472842,192.2736,261.2347,47.13745,708.3761,2221.849,91.69043,86.27812,284.387,252.52,504.1846,574.5194,659.1713,101.8324,279.7228,66.30959,0.0610573,387.2477,83.6189
118.5729035,183.8808,250.5725,43.56947,789.6918,2185.432,86.82728,81.60382,503.3264,283.7614,483.041,549.0283,650.8306,96.2744,266.4563,63.36363,0.05786828,395.6475,79.27174
118.672965,175.8543,240.3455,40.27156,839.2238,2130.559,82.22207,98.66977,482.515,302.6988,462.7841,524.6682,641.0992,91.01973,253.8189,60.54856,0.05484583,373.7607,75.15057
118.7730265,168.1782,230.5359,37.22329,790.1621,2031.02,89.87,146.6262,451.983,286.9279,443.3766,541.4337,627.4082,86.05186,241.7809,57.85855,0.05198124,353.0845,71.24366
118.8730881,160.8372,221.1267,34.40574,743.9686,1936.132,85.10341,198.4899,423.383,271.9787,424.7831,553.3562,608.1844,81.35515,244.5495,55.28805,0.04926626,333.5522,67.53986
118.9731496,153.8166,212.1015,31.80147,700.4756,1845.677,80.58963,187.7363,396.5927,257.8083,406.9693,535.9932,581.2137,76.91478,254.8517,52.83175,0.04669309,315.1004,64.0286
119.0732111,147.1025,203.4446,29.39432,659.5253,1759.448,76.31525,177.5653,371.4976,244.3763,410.7429,531.6757,588.8599,72.71677,242.7647,50.48458,0.04425432,340.3889,60.69989
119.1732726,140.6814,204.323,27.16937,620.969,1677.247,72.26759,167.9453,347.9904,273.5724,396.973,591.6918,635.579,68.74788,231.251,48.24169,0.04194292,321.5589,57.54424
119.2733341,142.1244,195.9837,41.16091,584.6667,1724.459,68.4346,158.8465,325.9707,341.9128,394.034,601.0314,607.3934,78.18516,220.2834,46.09844,0.03975224,303.7706,54.55264
119.3733957,149.0113,187.9847,38.04531,550.4866,1820.355,64.80492,150.2407,305.3443,324.0988,377.5097,574.364,602.0634,73.9178,209.8359,44.05042,0.03767599,286.9662,51.71656
119.4734572,142.5069,180.3121,35.16555,518.3047,1847.739,61.36774,142.1011,286.0231,307.2129,363.3345,548.8797,671.5442,99.28087,201.2562,42.09338,0.03570818,271.0915,49.02793
119.5735187,136.2864,172.9528,32.50376,488.0042,1907.133,127.1479,134.4024,267.9245,291.2068,351.881,535.5422,655.6514,119.7446,191.7112,40.22328,0.03384314,256.095,46.47908
119.6735802,130.3375,178.6313,30.04345,718.2737,1818.032,123.1752,127.1209,250.9711,276.0347,373.2968,511.7804,626.5757,116.8448,223.4812,38.43627,0.03207552,241.928,44.06273
119.7736418,124.6482,188.9407,27.76937,877.8143,1778.085,116.6422,120.2339,235.0905,261.653,438.4634,529.6603,624.4041,116.7248,212.882,36.72865,0.03040022,228.5448,41.772
119.8737033,119.2073,218.3278,28.71855,879.1658,1782.624,110.4556,113.7199,220.2147,248.0206,420.0759,582.6269,619.0676,110.354,213.6956,35.0969,0.02881242,215.9019,39.60037
119.9737648,114.0038,209.4169,26.54476,832.6354,1699.341,104.5972,107.5589,206.2802,235.0985,422.5139,559.9265,591.6143,104.3309,210.3323,33.53764,0.02730755,203.9584,129.8273
120.0738263,109.1042,239.3121,24.5355,783.9589,1748.616,99.04947,101.7317,193.2275,222.8497,404.7953,535.0828,579.4172,162.2884,252.3601,32.04765,0.02588128,231.4774,163.3981
120.1738878,104.3417,229.5447,22.67833,738.1281,1755.82,93.79601,96.22016,198.5286,211.239,387.8197,519.4979,588.3943,164.3293,261.1643,30.62386,0.0245295,241.1991,154.9034
120.2739494,99.78717,220.1759,20.96174,716.97,1679.417,88.82118,91.00723,199.2413,200.2332,371.556,496.4481,606.3812,190.9523,248.7779,29.26332,0.02324833,238.7391,146.8503
120.3740109,95.43143,211.9749,19.37508,775.0987,1645.675,84.11021,89.75034,297.597,189.8009,355.9744,474.4209,600.5615,185.4342,236.979,27.96324,0.02203407,234.629,139.2159
120.4740724,91.26582,203.3232,17.90852,729.7858,1604.875,79.64911,84.88792,321.6329,179.9121,353.4252,453.3711,573.9288,175.3132,225.7397,26.72091,0.02088323,256.0675,131.9783
120.5741339,87.28204,195.0247,16.55297,773.4755,1602.45,88.95977,103.6378,341.0808,170.5385,338.6039,441.0814,548.4772,165.7446,215.0334,25.53377,0.0197925,241.9021,220.5063
120.6741955,108.8524,187.0648,15.30003,728.2575,1530.162,84.24146,332.5317,319.4984,161.6533,324.4041,421.5109,529.8741,156.6982,204.8349,24.39937,0.01875874,228.5203,209.0426
120.774257,104.101,179.4298,14.14192,685.683,1505.985,91.39717,399.7804,345.601,153.231,310.7998,428.9684,546.1245,148.1456,195.1201,23.31537,0.01777898,228.6786,198.175
120.8743185,99.55692,172.1065,13.07148,645.5974,1508.388,86.54958,420.1919,424.2306,145.2475,297.766,409.9353,521.9059,155.9749,185.8661,22.27954,0.01685038,224.3157,187.8723
120.97438,95.21122,165.082,12.08206,607.8553,1463.751,81.95909,461.3239,398.1481,137.68,331.9404,448.3654,498.7614,189.8336,177.0509,21.28972,0.01597029,211.9067,178.1052
121.0744415,128.6912,158.3443,11.16753,572.3196,1395.366,80.06807,498.2984,435.4348,130.5067,329.5008,428.4717,524.8198,179.4725,168.6538,20.34387,0.01513616,210.2428,168.8459
121.1745031,123.0738,165.991,10.32222,538.8613,1330.175,75.82136,524.8494,504.1816,123.7072,315.6828,448.1274,501.546,169.6769,160.655,19.44005,0.0143456,198.6123,160.068
121.2745646,117.7016,159.2162,50.10182,507.3591,1268.03,71.79989,496.4146,472.2786,117.2619,302.4442,433.36,499.9133,160.4159,153.0356,18.57638,0.01359633,228.2817,151.7464
121.3746261,112.5639,170.8936,46.30946,503.1305,1306.509,72.78202,538.9136,442.3943,111.1525,289.7609,414.132,522.3279,151.6604,145.7775,46.16956,0.0128862,215.6534,143.8574
121.4746876,143.7005,163.9186,42.80415,473.7171,1250.494,68.92175,565.9012,414.401,105.3613,306.4442,395.7572,499.1647,143.3828,156.3618,44.11837,0.01221315,203.7236,136.3786
121.5747492,137.4279,157.2283,39.56417,470.41,1192.071,65.26623,549.9522,388.1791,99.87188,293.5931,378.1976,558.3665,135.5569,160.414,42.15831,0.01157526,192.4538,181.8443
121.6748107,142.4715,187.0159,36.56944,442.9095,1136.378,61.80459,558.5137,363.6164,94.66846,281.2809,366.6765,533.6051,128.1582,195.3824,40.28534,0.01097069,181.8074,172.3906
121.7748722,170.5332,179.3829,33.80138,417.0167,1150.086,58.52655,581.2809,340.6079,89.73614,299.0557,386.8511,540.8931,131.2405,186.1159,49.05026,0.01039769,171.75,163.4284
121.8749337,163.0894,199.1399,31.24285,392.6376,1192.279,55.42237,581.1975,319.0553,85.0608,290.9996,408.4537,523.187,124.0774,177.2889,46.87109,0.00985462,199.3294,154.9321
121.9749952,155.9705,191.0121,28.87799,369.6837,1144.173,52.48284,556.6787,298.8665,80.62905,278.7962,452.8934,509.6412,117.3053,168.8805,44.78873,0.009339915,188.3027,146.8775
122.0750568,149.1623,183.216,26.69212,348.0717,1090.717,49.69921,526.5195,304.4098,76.4282,267.1046,443.7747,498.4977,113.1318,206.6781,42.79889,0.008852092,201.3318,139.2417
122.1751183,142.6513,175.7381,24.67171,327.7231,1159.676,47.06323,552.1879,352.5566,72.44622,255.9032,471.923,499.585,143.2397,217.4615,40.89745,0.008389748,190.1943,132.0028
122.2751798,136.4245,173.503,22.80424,308.5642,1227.977,44.56705,530.1774,470.2755,68.6717,245.1716,450.984,506.6432,135.4216,224.5547,39.08049,0.007951552,179.6729,125.1403
122.3752413,130.4696,166.4216,21.07811,290.5253,1324.125,42.20327,542.4495,440.5179,65.09384,328.6177,430.9741,574.6702,128.0303,230.5059,37.34425,0.007536244,169.7336,118.6345
122.4753028,124.7745,175.2248,19.48265,273.541,1427.762,39.96486,517.4406,412.6434,61.70239,314.8367,511.2077,549.1858,121.0424,219.5736,35.68515,0.007142627,160.3441,112.4669
122.5753644,119.3281,209.9194,18.00795,287.6867,1478.779,37.84517,538.6449,409.9703,58.48764,301.6337,510.4044,526.9674,115.5073,209.1598,34.09975,0.006769568,151.474,155.3735
122.6754259,114.1194,201.3516,16.64487,290.9221,1469.478,35.83791,554.6604,504.0586,55.44038,288.9843,514.1955,515.3265,185.6612,199.2399,32.5848,0.006415994,143.0946,147.296
122.7754874,109.138,193.1335,15.38497,273.9145,1485.122,33.93711,524.6105,481.0037,52.55188,299.8526,534.7486,546.8166,200.9673,189.7904,31.13714,0.006080888,154.998,139.6384
122.8755489,104.3741,185.2509,14.22043,257.9013,1702.448,32.13713,521.9147,478.4249,49.81388,312.9026,545.6302,568.5071,189.9985,180.7891,29.75381,0.005763284,178.4787,132.3789
122.9756105,99.81815,201.2098,13.14404,242.8242,1745.475,30.43261,535.4523,475.267,126.0159,303.0775,534.7035,625.2455,179.6283,189.7954,28.43192,0.005462268,168.6054,125.4968
123.075672,95.46105,192.9975,12.14913,228.6285,1922.174,28.8185,538.5004,445.1936,139.5392,290.3675,510.9789,679.4183,169.8242,180.7939,27.16877,0.005176975,209.3062,118.9725
123.1757335,91.29414,216.1755,11.22953,215.2627,1889.391,27.29001,568.4435,603.0587,132.2691,278.1906,488.3071,649.2887,160.5552,172.2193,25.96174,0.004906582,197.7276,195.1573
123.275795,87.30913,207.3524,10.37953,229.754,1801.119,25.84258,537.6469,599.2637,125.3777,266.5244,466.6411,644.0233,151.7921,164.0514,24.80833,0.004650312,186.7895,262.2711
123.3758565,83.49805,198.8894,9.59387,249.3061,1716.972,24.47192,521.1638,643.8223,118.8454,255.3473,452.8977,615.4633,143.5072,156.2708,23.70616,0.004407427,176.4564,248.6362
123.4759181,80.73013,190.7718,8.867681,260.7326,1636.755,23.17396,493.6065,603.0833,112.6535,271.2854,463.723,588.1698,135.6746,148.8593,22.65296,0.004177228,166.695,235.7102
123.5759796,77.20624,182.9855,8.196459,253.4259,1560.287,21.94484,490.8891,568.7382,106.7841,259.9088,455.3668,562.0867,128.2695,182.9295,21.64655,0.003959051,157.4736,223.4561
123.6760411,73.83616,175.5171,7.576044,247.1701,1503.67,20.78091,464.2942,532.7503,101.2206,288.6776,435.1624,537.1603,121.2685,180.9725,20.68485,0.00375227,148.7623,211.8391
123.7761026,73.75322,168.3534,7.00259,232.7204,1474.846,19.67872,439.14,499.0396,95.94687,285.0946,450.7018,513.3392,114.6497,176.3779,19.76588,0.00355629,140.5329,200.826
123.8761642,70.53387,169.0815,6.472542,219.1154,1405.941,18.63498,415.3487,467.462,90.94794,306.3269,430.7044,490.5746,108.3921,181.3757,18.88774,0.003370545,132.7587,190.3855
123.9762257,67.45504,162.1805,5.982615,323.2919,1340.256,17.64661,392.8463,437.8825,86.20947,315.9019,456.4277,468.8195,102.476,172.7735,18.04861,0.003194502,125.4146,180.4878
124.0762872,64.5106,155.5612,5.529773,427.493,1277.64,16.7272,443.0302,410.1747,81.71788,302.6541,436.1763,459.7607,96.88287,164.5793,17.24676,0.003027654,118.4768,171.1046
124.1763487,61.69469,149.212,5.111207,415.3188,1239.427,15.84001,534.3005,399.9463,154.7565,289.962,416.8233,439.3721,91.59499,156.7737,16.48053,0.00286952,111.9228,162.2093
124.2764102,59.0017,143.122,4.724325,391.0389,1181.522,17.79345,665.7242,374.639,146.6935,277.8021,398.3291,419.8876,86.59573,149.3384,15.74834,0.002719645,105.7313,153.7764
124.3764718,56.42626,137.2805,4.366726,368.1785,1154.014,16.84971,629.6572,350.9331,139.0506,266.1521,380.6554,401.2672,81.86933,163.9969,25.72317,0.002577598,99.88235,145.7819
124.4765333,53.96323,185.567,4.036195,346.6545,1111.724,15.95602,595.5443,328.7272,131.806,254.9907,375.5728,383.4725,77.40089,156.2189,24.58035,0.002442971,94.35695,138.203
124.5765948,51.60772,177.9932,3.730683,326.3888,1152.792,15.10973,563.2794,307.9264,124.9388,244.2973,364.8557,366.4669,73.17635,148.8098,23.48832,0.002315375,89.13721,131.0181
124.6766563,49.35503,170.7285,3.448296,307.3079,1128.733,14.30833,532.7625,288.4418,118.4293,234.0524,348.6672,350.2155,69.18237,142.4864,22.44479,0.002194443,84.20621,124.2068
124.7767179,47.20066,164.2462,3.187284,289.3424,1075.999,73.04155,503.899,276.607,112.259,224.2372,376.6673,334.6848,65.40639,135.7286,22.70736,0.002079827,79.548,117.7495
124.8767794,45.14034,157.5426,2.946029,272.4272,1025.729,69.16752,589.91,371.6383,106.4102,214.8335,359.9547,330.7575,61.83651,129.2914,21.69854,0.001971198,75.14747,111.628
124.9768409,43.16995,151.1126,2.723035,256.5009,977.8074,88.62744,588.9938,372.963,100.8662,205.8242,343.9837,333.6978,58.46147,123.1594,34.70073,0.001868243,70.99038,105.8247
125.0769024,41.28556,159.0733,2.51692,241.5057,932.1247,83.92675,582.6776,385.6372,95.61094,212.4578,375.334,318.8996,55.27063,117.3183,64.89375,0.001770665,67.06326,100.3231
125.1769639,61.3817,152.5808,2.326407,227.3871,900.2914,79.47538,551.1098,361.2353,90.62952,203.5482,358.6806,304.7576,52.25396,111.7542,62.01069,0.001678183,63.35337,95.10751
125.2770255,58.70237,163.9353,2.150314,214.0938,978.678,83.18702,521.2523,391.6292,85.90763,223.4204,402.9709,325.4554,49.40193,106.4539,66.00056,0.001590532,59.84872,90.16308
125.377087,56.13999,157.2444,1.98755,201.5777,1006.313,78.77488,493.0123,367.11,81.43176,214.051,450.8806,317.2738,46.70557,142.951,63.06833,0.001507458,56.53794,85.47569
125.4771485,53.68946,150.8265,1.837106,189.7934,1023.702,89.9912,466.3023,367.5311,77.18909,269.8151,430.8752,343.3781,44.15638,136.1712,60.26638,0.001428724,53.41031,81.032
125.57721,51.3459,187.4049,1.69805,178.6979,975.8751,85.21818,538.0006,411.8054,73.16747,271.9551,467.9916,328.1506,57.17863,129.713,57.58891,0.001354102,50.4557,76.81932
125.6772715,49.10463,179.756,1.569519,168.2511,930.2826,160.5472,926.6075,526.4565,69.35537,302.1071,526.8514,401.1995,80.62923,123.561,55.03039,0.001283377,47.66454,72.82565
125.7773331,46.9612,172.4193,1.450718,158.415,904.5674,159.1019,1161.047,552.6319,65.74189,308.6577,549.6286,416.5111,76.22849,117.7008,52.58554,0.001216347,45.02777,69.0396
125.8773946,44.91133,165.3821,1.340908,149.1539,928.205,189.7124,1119.151,517.6631,62.31667,295.7137,529.3052,454.2086,87.4219,112.1186,50.24931,0.001152817,110.9019,65.45039
125.9774561,42.95093,158.6321,1.239411,140.4343,915.1145,184.6207,1147.505,484.9071,59.06992,283.3126,505.8202,455.7377,95.59821,106.8011,48.01687,0.001092606,129.1044,62.04776
126.0775176,41.07611,152.1576,1.145596,132.2244,927.8326,174.8286,1100.918,454.2238,55.99232,280.5811,554.6708,477.2646,100.6863,101.7358,45.88361,0.001035539,150.0255,58.82204
126.1775792,39.28313,145.9474,1.058882,124.4944,952.593,165.5559,1041.274,425.4819,53.07507,268.8146,573.1583,493.0508,95.1908,96.91068,43.84513,0.000981453,141.7262,55.76401
126.2776407,37.56841,163.5738,0.9787323,117.2164,997.8981,156.775,1001.681,398.5588,50.3098,257.5415,620.1133,481.6788,89.99528,92.31445,41.89721,0.000930192,147.3334,119.5618
126.3777022,35.92853,156.8976,0.904649,110.3638,951.2768,148.4599,950.6464,373.3393,47.68861,345.7575,670.9211,460.3182,85.08333,87.93621,40.03583,0.000881608,176.8449,113.346
126.4777637,34.36024,150.4939,0.8361734,185.7393,906.8336,140.5857,915.5582,349.7156,45.20399,331.2578,664.4243,476.6822,80.43948,90.26685,41.40872,0.000835562,193.9809,142.2301
126.5778252,32.8604,174.523,0.7728809,174.8808,864.4667,133.1292,986.6047,435.4658,42.84882,317.3661,686.315,483.3389,76.04908,85.98572,39.56904,0.00079192,183.25,134.8359
126.6778868,31.42604,167.3999,0.7143791,188.9003,851.051,126.0682,950.1906,519.442,40.61636,304.0569,655.8635,475.5699,71.89832,81.90763,103.8316,0.000750558,173.1128,127.826
126.7779483,30.05428,173.2129,0.6603056,218.1732,862.114,119.3817,926.357,486.5733,38.50021,291.3059,626.7632,495.443,67.9741,81.68721,99.21865,0.000711357,163.5363,121.1806
126.8780098,28.7424,166.1432,0.610325,266.8235,821.8364,151.6311,876.1697,455.7845,36.49431,279.0896,598.954,489.3759,64.26407,98.80846,94.81064,0.000674203,154.4897,114.8807
126.9780713,27.48778,159.3622,0.5641276,414.2828,783.4406,143.5888,855.3702,456.7301,34.59292,322.9079,572.3787,467.674,60.75653,129.5808,90.59846,0.000638989,145.9434,108.9083
127.0781329,26.28793,196.4632,0.5214271,711.3253,785.9897,135.973,877.8879,427.8297,32.7906,309.3663,546.9825,467.2997,57.44043,143.8819,86.57342,0.000605615,137.87,103.2464
127.1781944,25.14046,205.8936,0.4819587,947.2848,844.6794,128.7612,933.5765,515.8,31.08217,325.1519,522.7131,507.5436,54.30533,160.3769,82.7272,0.000573984,130.2431,97.87887
127.2782559,24.04307,197.4902,0.4454778,913.1446,805.2164,121.9318,882.998,483.1618,29.46276,311.5162,499.5206,543.6171,51.34134,152.7706,79.05185,0.000544005,123.0382,92.79036
127.3783174,22.99358,189.4297,0.4117582,869.0197,798.5533,115.4647,867.7115,464.8766,27.92772,298.4524,477.3571,519.5838,48.53912,145.5251,83.23756,0.000515591,116.2318,123.4042
127.4783789,21.9899,181.6982,0.3805909,838.5675,809.9084,109.3406,820.7014,473.4028,26.47266,299.8021,456.177,496.5422,45.88985,138.6232,79.53954,0.000488662,109.802,116.9887
127.5784405,21.03004,184.6859,0.3517829,816.9557,799.967,103.5413,816.6223,500.6336,25.09341,341.3412,435.9366,475.5934,43.38518,132.0487,119.9215,0.000463139,132.7306,110.9067
127.678502,20.11207,196.69,0.3251553,774.0807,801.8531,98.04961,901.5084,468.9552,23.78602,362.9759,440.0607,565.2565,41.01722,155.3641,114.5937,0.00043895,165.5986,122.1049
127.7785635,19.23417,188.6622,0.3005433,731.1277,768.1209,92.84917,879.4924,450.8279,136.1847,369.3277,434.8305,540.1895,38.77849,147.9956,109.5026,60.92831,193.1429,115.757
127.878625,18.39459,180.9621,0.2777943,688.3854,753.0341,87.92457,922.3399,458.5242,129.0894,418.9235,422.1424,568.7374,36.66196,149.8654,105.4347,57.74603,182.4585,134.925
127.9786866,17.59166,173.5762,0.2567672,648.1418,785.2065,83.26115,972.7807,464.4652,122.3637,470.839,447.3871,612.4908,34.66094,186.3352,132.7814,113.3804,172.365,127.9106
128.0787481,16.82378,211.6229,0.2373317,610.251,892.2073,78.84509,954.0381,435.0753,161.131,460.7018,461.7075,686.4494,32.76915,177.4978,126.8823,107.4586,191.2374,121.2608
128.1788096,16.08941,215.0222,0.2193673,574.5753,1080.581,74.66324,902.3511,407.5452,242.0727,502.4865,470.7341,656.008,30.9806,180.0028,121.2452,149.8588,201.028,114.9567
128.2788711,15.38711,206.2462,0.2027627,540.9852,1118.151,70.70319,853.4643,381.757,229.4605,481.4141,449.8479,641.9709,68.59958,176.045,115.8586,169.8362,189.9073,108.9803
128.3789326,14.71545,197.8283,0.187415,509.3588,1194.919,66.95319,807.2261,357.6007,246.685,472.6205,429.8883,636.6464,66.52311,189.182,110.7113,189.3456,195.8816,103.3147
128.4789942,14.07312,206.2985,0.173229,479.5813,1183.188,63.40207,763.4929,334.9729,284.7876,472.1647,421.6703,685.9481,88.28738,221.4589,105.7927,188.6531,185.0456,97.94359
128.5790557,13.45882,229.0709,0.1601168,483.8074,1127.91,60.0393,722.1291,313.7769,366.8375,499.679,402.961,655.5289,116.0468,239.513,101.0927,224.4468,214.5103,92.85172
128.6791172,12.87134,234.0335,0.147997,531.0363,1075.215,56.85489,683.0062,293.9221,449.2639,519.9711,385.0818,626.4586,109.7129,235.0142,96.60139,286.2628,202.6438,138.7376
128.7791787,12.3095,265.2997,0.1367947,533.7607,1031.272,53.83938,646.0029,275.3236,466.0081,631.1025,367.9959,598.6776,129.8336,242.175,92.30965,299.9283,199.1531,177.5866
128.8792403,11.77219,328.0352,0.1264403,502.5567,1037.962,50.9838,611.0043,257.902,441.7286,635.6723,351.6681,593.9882,122.7472,241.2613,88.20859,377.8087,188.1361,168.3543
128.9793018,11.25833,314.6466,0.1168696,520.0797,989.4691,48.27969,577.9019,241.5828,542.0052,740.2936,336.0648,629.0695,116.0477,229.8188,84.28972,480.9123,192.5238,233.9393
129.0793633,10.7669,379.0244,0.1080234,489.6754,943.2415,45.71899,546.5928,226.2962,598.4761,791.2994,321.1537,616.9283,164.6255,218.9191,155.8695,582.0868,218.5759,249.0223
129.1794248,10.29692,463.8421,0.09984677,486.6214,899.1737,43.29411,516.98,211.977,567.295,770.206,306.9043,606.8185,281.5494,208.5363,148.9447,661.2388,276.7216,249.7524
129.2794863,9.847458,496.0181,0.09228906,458.1732,857.1647,40.99784,488.9716,198.5637,589.3209,797.1116,301.354,678.9219,323.0417,227.9003,142.3275,733.3029,298.0875,246.1296
129.3795479,9.417613,578.0467,7.56749,431.388,817.1184,38.82336,462.4805,185.9993,677.1034,790.1545,287.983,733.6096,390.202,226.7997,145.8889,832.3848,281.5976,334.6588
129.4796094,9.006531,641.1214,39.19384,406.1687,778.943,36.76422,455.2817,174.2298,763.5176,895.5815,275.2054,701.0768,368.9047,229.7354,139.4075,850.4346,284.08,317.2607
129.5796709,8.613393,720.2775,58.7521,382.4238,742.5511,34.81429,517.8616,163.2051,882.3588,924.2195,262.9946,781.1386,394.3656,218.8396,235.5833,848.0839,359.5538,328.3528
